Subject,AgeGroup,Run,Item,PC1,PC2,PC3
262,6-9yo,6,2,-5.2363715,-3.770946,-2.2337914
262,6-9yo,1,3,-5.160299,-2.6200664,-1.0532852
262,6-9yo,2,3,8.641194,-2.1621928,0.18696804
262,6-9yo,3,3,-6.5940223,-3.972226,-1.0103565
262,6-9yo,4,3,-3.8041875,0.016328994,3.7494075
262,6-9yo,5,3,-3.7641146,-3.4752257,-2.4697065
262,6-9yo,6,3,3.0170286,4.769443,-2.5682192
262,6-9yo,1,4,-2.3627894,1.410657,2.4318771
262,6-9yo,2,4,-4.1035047,-0.084782675,3.5360236
262,6-9yo,3,4,-0.2801029,1.684561,4.4061713
262,6-9yo,4,4,7.184514,-0.72364527,0.84663916
262,6-9yo,5,4,-2.6598086,5.236081,-0.51380026
262,6-9yo,6,4,-3.8521087,2.8289554,3.3358748
297,6-9yo,1,1,2.339378,4.2974243,-0.6750743
297,6-9yo,2,1,8.369558,-1.4523807,-0.19389829
297,6-9yo,3,1,-2.5961978,-1.3507419,-2.499461
297,6-9yo,4,1,-5.0769334,5.753682,-0.06521951
297,6-9yo,5,1,-3.3515394,1.0254042,3.506231
297,6-9yo,6,1,0.074804686,-2.7317035,3.151405
297,6-9yo,1,2,-2.9974957,-0.17814156,2.8638093
297,6-9yo,2,2,-4.6994615,-3.324418,-2.6221578
297,6-9yo,3,2,1.5953217,3.9457917,-0.62425387
297,6-9yo,4,2,2.4094636,-1.376709,5.6507664
297,6-9yo,5,2,2.385512,3.7525632,-1.7535014
297,6-9yo,6,2,-4.4173827,3.2002587,0.120134674
297,6-9yo,1,3,-6.438951,-1.3776243,-1.8984237
297,6-9yo,2,3,-2.800482,-0.3556883,4.2732115
297,6-9yo,3,3,-2.5904741,0.07794711,2.7033386
297,6-9yo,4,3,6.8679204,1.277779,-3.3797414
297,6-9yo,5,3,-4.2477636,-2.0500033,-2.6499481
297,6-9yo,6,3,-0.5887996,-3.0165215,-2.9760172
297,6-9yo,1,4,7.0970693,-2.7416582,-0.29030985
297,6-9yo,2,4,-0.8696147,5.1324887,-1.4571551
297,6-9yo,3,4,3.59135,-2.672999,0.4203768
297,6-9yo,4,4,-4.200449,-5.6547527,-2.2058048
297,6-9yo,5,4,5.2137904,-2.7279637,0.8972194
297,6-9yo,6,4,4.931379,2.5479662,-0.29552296
280,6-9yo,1,1,4.216943,-0.9501143,-1.2191606
280,6-9yo,2,1,-3.0681438,3.467707,-0.7426356
280,6-9yo,3,1,-0.84765875,-3.0637426,-2.2107394
280,6-9yo,4,1,-1.8202561,-2.7787492,2.5813925
280,6-9yo,5,1,1.047826,-0.9463008,2.0294342
280,6-9yo,6,1,0.40896645,2.5795357,-0.10776931
