,subject,age,run,test_trial,condition,repetition,distance,time,goalx,goaly,nav_x,nav_y,navigation_accuracy,chance_dist,distance_traveled,euclidean_path,path_efficiency,spawn_x,spawn_y,cone_x,cone_y,angular_error
3614,289,7.17,2,3,4,1,54.915,13.132,23.2842,3.3263,-31.3171,8.87,-75.65701557,31.26262838,99.929,39.627,60.302,-12.3659,-13.8708,13.305,-13.305,156.0561211
3615,289,7.17,2,4,2,1,7.5871,28.033,-6.6526,-19.9579,-0.31918,-23.6798,74.53729709,29.79691522,214.77,40.927,173.843,0.059814,20.3703,-13.306,-13.305,6.377487289
3616,289,7.17,2,5,4,2,40.534,28.933,23.2842,3.3263,-17.1302,0.85664,-29.65640479,31.26262838,215.07,28.965,186.105,0.059814,20.5303,13.305,-13.305,169.0070931
3617,289,7.17,2,6,2,2,28.377,16.482,-6.6526,-19.9579,-9.9011,8.1691,4.765309461,29.79691522,125.44,39.045,86.395,13.805,13.244,-13.306,-13.305,125.9881213
3618,289,7.17,2,7,3,2,7.601,7.4168,11.642,24.947,5.7847,20.4898,77.59705395,33.92857343,52.714,53.169,0.455,0.060028,-26.91,13.305,13.31,9.251533787
3619,289,7.17,2,8,1,2,10.747,5.7004,-16.6316,-16.6316,-8.9099,-9.4018,65.58986961,31.23208159,38.858,36.355,2.503,19.56,-19.51,-13.306,-13.305,176.5925514
3620,289,7.17,2,9,4,3,13.946,13.166,23.2842,3.3263,15.1656,14.5055,55.39082693,31.26262838,75.98,37.938,38.042,-13.2758,13.2776,13.305,-13.305,35.59546953
3621,289,7.17,2,10,1,3,5.7282,22.282,-16.6316,-16.6316,-12.3017,-13.3968,81.65924361,31.23208159,139.04,39.099,99.941,18.6604,0.089645,-13.306,-13.305,129.7686679
3622,289,7.17,2,11,3,3,19.601,7.3656,11.642,24.947,-3.904,13.1601,42.22863499,33.92857343,42.057,44.269,2.212,-24.94,0.090042,13.305,13.31,41.54023439
3623,289,7.17,2,12,2,3,11.067,4.9831,-6.6526,-19.9579,-6.4325,-9.0571,62.85857137,29.79691522,32.232,33.678,1.446,-13.0482,13.0526,-13.306,-13.305,76.71437673
3624,289,7.17,3,1,1,1,10.468,6.5005,16.6316,-16.6316,6.3733,-15.7671,66.48318182,31.23208159,47.051,30.168,16.883,13.9206,13.3546,13.305,-13.305,115.4452541
3625,289,7.17,3,2,3,1,48.021,12.233,-24.9474,-11.6421,19.2832,6.9603,-41.53436511,33.92886241,91.215,45.044,46.171,18.5004,0.089645,-13.306,-13.305,174.8302682
3626,289,7.17,3,3,2,1,29.601,17.884,19.9579,-6.6526,-0.087616,15.0457,0.657501687,29.79691522,100.82,45.441,55.379,-24.94,0.090042,13.305,-13.305,70.28778266
3627,289,7.17,3,4,4,1,27.748,13.85,3.3263,24.9474,25.1757,7.949,14.18108522,32.33319842,72.03,15.816,56.214,14.0362,13.4653,-13.305,13.305,64.88236035
3628,289,7.17,3,5,4,2,6.0385,8.9161,3.3263,24.9474,-1.6322,22.0703,81.32414888,32.33319842,53.827,47.367,6.46,19.56,-19.51,-13.305,13.305,11.82418443
3629,289,7.17,3,6,2,2,37.245,14.666,19.9579,-6.6526,-13.2341,10.137,-24.99616059,29.79691522,110.26,33.434,76.826,-12.5786,-14.1098,13.305,-13.305,93.54797665
3630,289,7.17,3,7,3,2,30.729,9.7668,-24.9474,-11.6421,3.2133,-23.7937,9.431092532,33.92886241,71.027,40.055,30.972,14.9334,-14.86,-13.306,-13.305,72.67431284
3631,289,7.17,3,8,1,2,23.181,8.1993,16.6316,-16.6316,10.6579,5.6855,25.77824205,31.23208159,60.327,40.88,19.447,0.059814,20.6903,13.305,-13.305,142.935371
3632,289,7.17,3,9,4,3,26.986,14.633,3.3263,24.9474,-22.6329,17.821,16.53779608,32.33319842,109.77,42.214,67.556,-12.5786,-14.1098,-13.305,13.305,59.3779301
3633,289,7.17,3,10,1,3,17.02,25.3,16.6316,-16.6316,3.0973,-6.4881,45.50475302,31.23208159,125.41,48.893,76.517,-17.94,17.89,13.305,-13.305,168.7357675
3634,289,7.17,3,11,3,3,27.256,17.116,-24.9474,-11.6421,0.23001,-1.3772,19.66721527,33.92886241,107.14,27.637,79.503,-13.3895,13.3901,-13.306,-13.305,74.46476021
3635,289,7.17,3,12,2,3,11.903,8.1497,19.9579,-6.6526,11.7327,-15.045,60.05291181,29.79691522,59.034,20.984,38.05,13.9206,13.3546,13.305,-13.305,177.0994666
3636,289,7.17,4,1,2,1,22.457,17.398,-19.9578,6.6527,-29.4593,-13.6071,24.6330469,29.79687924,94.293,33.796,60.497,0.060455,-20.5104,-13.305,13.305,14.0273772
3637,289,7.17,4,2,1,1,23.29,28.732,-16.6316,16.6316,-30.7867,-1.7652,25.42924194,31.23208159,185.67,30.961,154.709,-12.4723,-13.9903,-13.305,13.305,85.76317081
3638,289,7.17,4,3,3,1,11.548,9.0821,24.947,-11.642,26.5941,-0.37091,65.96379148,33.92857343,62.065,42.572,19.493,-16.94,-19.01,13.305,-13.305,24.21796228
3639,289,7.17,4,4,4,1,57.726,15.583,3.3263,-23.2842,-4.4332,33.8861,-84.648582,31.26262838,64.432,50.516,13.916,0.059998,27.09,-13.306,-13.305,179.3234075
3640,289,7.17,4,5,3,2,7.8047,11.483,24.947,-11.642,26.129,-19.1197,76.99667504,33.92857343,69.517,44.928,24.589,-18.3802,0.090256,13.305,-13.305,11.17750129
3641,289,7.17,4,6,1,2,24.091,16.5,-16.6316,16.6316,-26.5018,-5.2627,22.86457138,31.23208159,97.002,38.878,58.124,18.5004,0.089645,-13.305,13.305,99.59708369
3642,289,7.17,4,7,4,2,46.381,9.0496,3.3263,-23.2842,-17.94,17.89,-48.35924682,31.26262838,42.558,46.381,3.823,-17.94,17.89,-13.306,-13.305,143.0501129
3643,289,7.17,4,8,2,2,33.645,19.684,-19.9578,6.6527,13.5619,8.8537,-12.91450938,29.79687924,53.064,40.264,12.8,18.66,17.89,-13.305,13.305,125.5948603
3644,289,7.17,4,9,1,3,19.687,12.334,-16.6316,16.6316,-1.2197,28.733,36.96545668,31.23208159,70.651,51.182,19.469,19.56,-19.51,-13.305,13.305,83.07285859
3645,289,7.17,4,10,4,3,10.431,5.7325,3.3263,-23.2842,12.4314,-28.0068,66.63428336,31.26262838,41.546,28.019,13.527,18.6604,0.089645,-13.306,-13.305,15.80496802
3646,289,7.17,4,11,2,3,14.975,10.633,-19.9578,6.6527,-22.201,-8.0313,49.74305906,29.79687924,43.41,39.125,4.285,0.060028,-26.91,-13.305,13.305,22.3688468
3647,289,7.17,4,12,3,3,31.19,23.782,24.947,-11.642,4.2199,11.5869,8.071584372,33.92857343,84.251,52.106,32.145,-17.94,17.89,13.305,-13.305,95.00560926
3648,289,7.17,5,1,2,1,35.923,20.616,19.9579,-6.6526,2.1785,24.5045,-20.55945971,29.79691522,71.232,45.441,25.791,-24.94,0.090042,13.305,-13.305,61.4001435
3649,289,7.17,5,2,4,1,54.482,18.1,3.3263,24.9474,8.2511,-29.2781,-68.501734,32.33319842,130.96,47.367,83.593,19.56,-19.51,-13.305,13.305,156.666602
3650,289,7.17,5,3,1,1,14.816,9.799,16.6316,-16.6316,10.2601,-3.3913,52.56159934,31.23208159,55.387,33.709,21.678,-16.94,-19.01,13.305,-13.305,152.0738491
3651,289,7.17,5,4,3,1,43.211,18.9,-24.9474,-11.6421,10.15,13.4934,-27.35764459,33.92886241,131.32,52.701,78.619,18.66,17.89,-13.306,-13.305,151.968058
3652,289,7.17,5,5,4,2,41.55,14.898,3.3263,24.9474,-8.853,-14.7319,-28.50569083,32.33319842,82.108,16.986,65.122,18.66,17.89,-13.305,13.305,156.5912223
3653,289,7.17,5,6,3,2,19.456,14.816,-24.9474,-11.6421,-11.7655,-25.8254,42.65649179,33.92886241,61.779,39.377,22.402,14.1548,-15.8829,-13.306,-13.305,40.49014901
3654,289,7.17,5,7,1,2,35.723,16.483,16.6316,-16.6316,9.6139,18.3441,-14.37918378,31.23208159,92.235,42.02,50.215,-13.0482,13.0526,13.305,-13.305,141.6521121
3655,289,7.17,5,8,2,2,13.857,9.8682,19.9579,-6.6526,19.0539,7.0437,53.495186,29.79691522,74.235,21.057,53.178,14.0362,13.4653,13.305,-13.305,29.22614434
3656,289,7.17,5,9,3,3,30.411,13.166,-24.9474,-11.6421,-17.94,17.89,10.36834765,33.92886241,43.152,30.411,12.741,-17.94,17.89,-13.306,-13.305,69.93690077
3657,289,7.17,5,10,1,3,36.574,12.349,16.6316,-16.6316,29.5779,17.524,-17.10394613,31.23208159,69.606,46.795,22.811,0.059998,27.09,13.305,-13.305,107.17294
3658,289,7.17,5,11,4,3,12.898,9.8665,3.3263,24.9474,-9.3377,23.4066,60.10911191,32.33319842,61.754,51.995,9.759,0.060028,-26.91,-13.305,13.305,29.34335968
3659,289,7.17,5,12,2,3,16.118,8.2488,19.9579,-6.6526,28.756,6.7184,45.9071522,29.79691522,61.658,39.13,22.528,-18.5402,0.090256,13.305,-13.305,7.346681186
3660,289,7.17,6,1,3,1,24.701,19.766,-11.6419,-24.947,11.1579,-15.6343,27.19699257,33.92854344,75.399,52.505,22.894,18.66,17.89,-13.306,-13.305,60.53155259
3661,289,7.17,6,2,4,1,22.381,11.483,-23.2842,-3.3263,-1.7508,2.4734,28.40973021,31.26262838,57.812,48.502,9.31,25.06,0.090027,-13.305,13.305,62.8372405
3662,291,20.92,1,1,2,1,15.057,52.782,6.6526,19.9579,17.3459,9.5293,49.46792348,29.79691522,46.795,,,0.060028,-26.91,13.305,13.31,178.1140379
3663,291,20.92,1,2,3,1,3.1085,32.153,11.6421,-24.9473,13.9904,-24.2071,90.83816635,33.92879766,34.633,,,18.66,17.89,13.305,-13.305,5.008655275
3664,291,20.92,1,3,1,1,7.5903,47.677,16.6316,16.6316,18.1055,23.8316,75.69710498,31.23208159,44.96,,,-17.94,17.89,13.305,13.31,20.51815816
3665,291,20.92,1,4,4,1,15.179,37.345,-24.9474,3.3264,-24.3864,18.3754,53.05445568,32.33320695,33.709,,,-17.94,17.89,-13.306,-13.305,29.40357189
3666,291,20.92,1,5,2,2,8.5814,42.072,6.6526,19.9579,14.8789,18.4187,71.20037448,29.79691522,34.633,,,-24.94,0.090042,13.305,13.31,62.14252399
3667,291,20.92,1,6,4,2,13.275,63.97,-24.9474,3.3264,-28.4575,15.9891,58.94313849,32.33320695,48.893,,,19.56,-19.51,-13.306,-13.305,21.73501906
3668,291,20.92,1,7,1,2,4.6314,44.579,16.6316,16.6316,19.1679,20.0105,85.17101722,31.23208159,46.795,,,-16.94,-19.01,13.305,13.31,3.857347637
3669,291,20.92,1,8,3,2,15.325,34.867,11.6421,-24.9473,24.9215,-17.5374,54.83188013,33.92879766,36.355,,,-24.94,0.090042,13.305,-13.305,29.84878914
3670,291,20.92,1,9,3,3,48.827,32.782,11.6421,-24.9473,9.6445,23.8014,-43.91019831,33.92879766,35.365,,,-12.5786,-14.1098,13.305,-13.305,132.9249079
3671,291,20.92,1,10,2,3,4.5568,46.673,6.6526,19.9579,10.1753,22.1382,84.70714178,29.79691522,46.627,,,19.56,-19.51,13.305,13.31,25.49937422
3672,291,20.92,1,11,1,3,7.5001,43.116,16.6316,16.6316,9.7676,14.2785,75.98591058,31.23208159,34.646,,,0.060028,-26.91,13.305,13.31,119.731385
3673,291,20.92,1,12,4,3,5.4632,41.443,-24.9474,3.3264,-25.4899,8.4207,83.10343911,32.33320695,34.646,6.797,27.849,25.06,0.090027,-13.306,-13.305,10.68637436
3674,291,20.92,2,1,3,1,40.242,37.721,11.642,24.947,-25.5374,9.6651,-18.607993,33.92857343,40.202,,,-16.94,-19.01,13.305,13.31,94.28694646
3675,291,20.92,2,2,1,1,8.327,45.864,-16.6316,-16.6316,-8.9195,-14.1291,73.33831248,31.23208159,48.526,,,-17.94,17.89,-13.306,-13.305,124.3511496
3676,291,20.92,2,3,4,1,26.895,37.868,23.2842,3.3263,15.5623,-22.3663,13.97076511,31.26262838,39.541,,,-16.94,-19.01,13.305,-13.305,63.30016755
3677,291,20.92,2,4,2,1,10.235,47.035,-6.6526,-19.9579,-11.6468,-11.2283,65.65080672,29.79691522,45.593,,,0.059814,20.3703,-13.306,-13.305,96.37439504
3678,291,20.92,2,5,4,2,43.776,50.668,23.2842,3.3263,-14.6868,-18.3744,-40.0266141,31.26262838,45.441,,,0.059998,27.09,13.305,-13.305,136.7656826
3679,291,20.92,2,6,2,2,5.3642,45.116,-6.6526,-19.9579,-11.2305,-17.9042,81.99746531,29.79691522,40.927,,,18.66,17.89,-13.306,-13.305,20.71372762
3680,291,20.92,2,7,3,2,2.3989,50.52,11.642,24.947,10.9099,26.2191,92.92955831,33.92857343,45.572,,,0.060028,-26.91,13.305,13.31,2.424577738
3681,291,20.92,2,8,1,2,4.3816,43.04,-16.6316,-16.6316,-13.0439,-18.283,85.97083583,31.23208159,45.593,,,19.56,-19.51,-13.306,-13.305,48.00532225
3682,291,20.92,2,9,4,3,33.986,47.673,23.2842,3.3263,2.8191,30.3939,-8.711268891,31.26262838,50.288,,,-17.94,17.89,13.305,-13.305,76.57078597
3683,291,20.92,2,10,1,3,8.6853,38.845,-16.6316,-16.6316,-10.1998,-22.1512,72.19109468,31.23208159,39.134,,,25.06,0.090027,-13.306,-13.305,64.33928628
3684,291,20.92,2,11,3,3,3.707,52.539,11.642,24.947,11.1606,28.095,89.07410591,33.92857343,47.367,,,-24.94,0.090042,13.305,13.31,3.351813301
3685,291,20.92,2,12,2,3,3.7927,46.974,-6.6526,-19.9579,-8.5797,-17.2987,87.27150119,29.79691522,40.264,,,-17.94,17.89,-13.306,-13.305,4.800203342
3686,291,20.92,3,1,1,1,5.8521,65.673,16.6316,-16.6316,11.1059,-16.2952,81.26253614,31.23208159,50.933,,,18.66,17.89,13.305,-13.305,81.33209304
3687,291,20.92,3,2,3,1,4.8197,46.444,-24.9474,-11.6421,-25.8047,-7.2955,85.79469025,33.92886241,48.985,,,24.58,0.090027,-13.306,-13.305,9.230206855
3688,291,20.92,3,3,2,1,5.4593,30.044,19.9579,-6.6526,16.1411,-10.0637,81.67830475,29.79691522,31.729,,,-24.94,0.090042,13.305,-13.305,3.816603391
3689,291,20.92,3,4,4,1,5.6432,47.177,3.3263,24.9474,3.2509,30.2615,82.5467313,32.33319842,43.339,,,18.66,17.89,-13.305,13.305,1.463003782
3690,291,20.92,3,5,4,2,43.647,50.977,3.3263,24.9474,-25.2612,-7.9806,-34.9912849,32.33319842,52.701,,,19.56,-19.51,-13.305,13.305,115.1271353
3691,291,20.92,3,6,2,2,8.2076,48.788,19.9579,-6.6526,16.3768,-13.7899,72.45486676,29.79691522,45.237,,,-16.94,-19.01,13.305,-13.305,53.96827051
3692,291,20.92,3,7,3,2,14.788,60.687,-24.9474,-11.6421,-29.3373,2.3514,56.41468959,33.92886241,52.106,,,19.56,-19.51,-13.306,-13.305,29.59934652
3693,291,20.92,3,8,1,2,3.8271,73.949,16.6316,-16.6316,17.2343,-13.3631,87.74625384,31.23208159,45.237,,,0.059998,27.09,13.305,-13.305,44.15286636
3694,291,20.92,3,9,4,3,7.2856,49.753,3.3263,24.9474,-3.4636,26.7853,77.46712248,32.33319842,51.388,,,-16.94,-19.01,-13.305,13.305,14.96261485
3695,291,20.92,3,10,1,3,33.574,32.478,16.6316,-16.6316,-16.8546,-18.1495,-7.498438436,31.23208159,30.411,,,-17.94,17.89,13.305,-13.305,125.8745989
3696,291,20.92,3,11,3,3,40.886,82.452,-24.9474,-11.6421,15.8946,-11.5429,-20.50507178,33.92886241,30.411,,,-17.94,17.89,-13.306,-13.305,118.9954214
3697,291,20.92,3,12,2,3,13.94,82.432,19.9579,-6.6526,12.2517,-18.1134,53.21663368,29.79691522,51.283,,,18.66,17.89,13.305,-13.305,147.3535641
3698,291,20.92,4,1,2,1,2.8534,41.427,-19.9578,6.6527,-21.6758,7.9138,90.42382936,29.79687924,44.207,,,0.060028,-26.91,-13.305,13.305,12.21435317
3699,291,20.92,4,2,1,1,6.5887,53.369,-16.6316,16.6316,-10.3405,16.1497,78.90406382,31.23208159,46.381,,,-16.94,-19.01,-13.305,13.305,91.18141251
3700,291,20.92,4,3,3,1,45.973,56.607,24.947,-11.642,-11.7907,15.9304,-35.49936043,33.92857343,47.367,,,-16.94,-19.01,13.305,-13.305,151.5235821
3701,291,20.92,4,4,4,1,2.488,58.078,3.3263,-23.2842,3.5148,-24.8824,92.04161605,31.26262838,51.995,,,0.059998,26.77,-13.306,-13.305,0.08986316
3702,291,20.92,4,5,3,2,43.623,39.643,24.947,-11.642,5.3797,27.3001,-28.57304505,33.92857343,40.504,,,-24.94,0.090042,13.305,-13.305,103.8692653
3703,291,20.92,4,6,1,2,4.7308,39.461,-16.6316,16.6316,-12.3452,15.9934,84.85275473,31.23208159,42.11,,,18.3413,0.12482,-13.305,13.305,64.64734334
3704,291,20.92,4,7,4,2,5.0477,22.695,3.3263,-23.2842,6.8771,-26.3289,83.85388478,31.26262838,16.986,,,-17.94,17.89,-13.306,-13.305,6.508513169
3705,291,20.92,4,8,2,2,3.5597,34.357,-19.9578,6.6527,-18.0289,8.9658,88.0534469,29.79687924,16.986,,,18.66,17.89,-13.305,13.305,2.428412871
3706,291,20.92,4,9,1,3,3.5771,35.474,-16.6316,16.6316,-13.6673,17.2706,88.54671281,31.23208159,37.892,,,19.56,-19.51,-13.305,13.305,39.77990882
3707,291,20.92,4,10,4,3,9.9327,55.005,3.3263,-23.2842,11.9066,-27.9141,68.22819924,31.26262838,48.502,,,25.06,0.090027,-13.306,-13.305,14.97032694
3708,291,20.92,4,11,2,3,3.9161,53.061,-19.9578,6.6527,-18.8823,9.9052,86.85734849,29.79687924,48.441,,,0.060028,-26.91,-13.305,13.305,13.63227621
3709,291,20.92,4,12,3,3,3.425,56.985,24.947,-11.642,24.0076,-14.3337,89.90526375,33.92857343,47.043,,,-17.94,17.89,13.305,-13.305,5.822228154
3710,292,21.92,1,1,2,1,4.0063,14.899,19.9578,6.652,23.1973,5.2534,86.55457646,29.79675565,44.843,39.063,5.78,0.060028,-26.91,13.305,13.31,5.861929341
3711,292,21.92,1,2,3,1,7.0947,9.1665,11.6421,-24.9473,18.3368,-23.5632,79.08944469,33.92879766,45.839,43.45,2.389,18.66,17.89,13.305,-13.305,12.87298545
3712,292,21.92,1,3,1,1,3.1162,15.733,9.979,9.979,8.841,7.7845,88.22479155,26.46407505,54.786,29.08,25.706,-17.94,17.89,13.305,13.31,6.022543994
3713,292,21.92,1,4,4,1,5.4053,16.366,-24.9474,3.3264,-27.8237,-0.83827,83.28251197,32.33320695,44.195,16.273,27.922,-17.94,17.89,-13.306,-13.305,9.320504124
3714,292,21.92,1,5,2,2,3.9466,16.5,19.9578,6.652,19.0833,10.0002,86.75493384,29.79675565,48.157,45.414,2.743,-24.94,0.090042,13.305,13.31,15.21837831
3715,292,21.92,1,6,4,2,12.322,13.217,-24.9474,3.3264,-24.6684,-8.845,61.89057269,32.33320695,66.923,50.06,16.863,19.56,-19.51,-13.306,-13.305,27.32041791
3716,292,21.92,1,7,1,2,2.4533,12.499,9.979,9.979,8.4832,9.5538,90.72969678,26.46407505,38.239,39.605,1.366,-16.94,-19.01,13.305,13.31,7.124311841
3717,292,21.92,1,8,3,2,3.363,10.733,11.6421,-24.9473,9.7712,-26.9989,90.08806609,33.92879766,46.114,44.37,1.744,-24.94,0.090042,13.305,-13.305,5.121194343
3718,292,21.92,1,9,3,3,7.3168,11.483,11.6421,-24.9473,4.5889,-24.5151,78.43483853,33.92879766,31.341,26.651,4.69,-12.685,-14.2293,13.305,-13.305,14.41463211
3719,292,21.92,1,10,2,3,2.6503,11.65,19.9578,6.652,20.9036,5.0617,91.10540748,29.79675565,24.628,26.234,1.606,19.56,-19.51,13.305,13.31,2.325346154
3720,292,21.92,1,11,1,3,5.6201,6.5986,9.979,9.979,8.401,4.9297,78.76328574,26.46407505,35.807,38.246,2.439,0.060028,-26.91,13.305,13.31,14.62156685
3721,292,21.92,1,12,4,3,3.6138,6.6665,-24.9474,3.3264,-21.8855,3.0424,88.82325528,32.33320695,47.038,50.148,3.11,25.06,0.090027,-13.306,-13.305,0.319394748
3722,292,21.92,2,1,3,1,45.28,13.233,11.642,24.947,17.0403,-19.9698,-33.45683423,33.92857343,77.074,52.467,24.607,-16.94,-19.01,13.305,13.31,114.5087388
3723,292,21.92,2,2,1,1,3.1771,9.0675,-9.9789,-9.9789,-12.2257,-8.7765,87.99464408,26.46402173,28.66,29.046,0.386,-17.94,17.89,-13.306,-13.305,31.59114331
3724,292,21.92,2,3,4,1,31.756,25.649,23.2842,3.3263,1.9262,26.7504,-1.578151442,31.26262838,95.684,46.049,49.635,-16.94,-19.01,13.305,-13.305,77.7513776
3725,292,21.92,2,4,2,1,15.104,31.466,-19.9578,-6.652,-5.7694,-11.4703,49.30991758,29.79675565,63.626,39.279,24.347,0.059998,27.09,-13.306,-13.305,121.3129532
3726,292,21.92,2,5,4,2,5.1331,4.9169,23.2842,3.3263,24.7534,7.864,83.58071517,31.26262838,32.9,33.282,0.382,0.059998,27.09,13.305,-13.305,9.49465832
3727,292,21.92,2,6,2,2,7.6766,6.5675,-19.9578,-6.652,-16.1746,-0.24747,74.23679246,29.79675565,42.859,45.796,2.937,18.66,17.89,-13.306,-13.305,32.6043933
3728,292,21.92,2,7,3,2,10.605,8.2336,11.642,24.947,21.2274,20.8255,68.74315974,33.92857343,58.642,53.169,5.473,0.060028,-26.91,13.305,13.31,20.53054048
3729,292,21.92,2,8,1,2,4.3609,13.216,-9.9789,-9.9789,-7.9879,-6.5948,83.52140108,26.46402173,54.475,31.096,23.379,19.56,-19.51,-13.306,-13.305,6.61038951
3730,292,21.92,2,9,4,3,2.2474,14.75,23.2842,3.3263,24.3108,2.6966,92.81122504,31.26262838,66.551,43.762,22.789,-17.94,17.89,13.305,-13.305,1.800585466
3731,292,21.92,2,10,1,3,5.6318,11.682,-9.9789,-9.9789,-5.3101,-7.4653,78.71903199,26.46402173,49.59,36.506,13.084,25.06,0.090027,-13.306,-13.305,8.849357502
3732,292,21.92,2,11,3,3,2.58,9.0499,11.642,24.947,9.9061,25.1541,92.39578992,33.92857343,58.95,44.269,14.681,-24.94,0.090042,13.305,13.31,3.521679771
3733,292,21.92,2,12,2,3,3.2454,23.898,-19.9578,-6.652,-18.0143,-8.4283,89.10821018,29.79675565,60.005,24.698,35.307,-17.94,17.89,-13.306,-13.305,1.001365101
3734,292,21.92,3,1,1,1,3.036,5.7162,9.9789,-9.9789,8.2026,-11.5479,88.52782079,26.46402173,32.198,29.251,2.947,18.66,17.89,13.305,-13.305,25.99796427
3735,292,21.92,3,2,3,1,49.499,24.782,-24.9474,-11.6421,23.9605,-4.2526,-45.89053828,33.92886241,61.254,51.4,9.854,25.06,0.090027,-13.306,-13.305,144.9188761
3736,292,21.92,3,3,2,1,4.7031,8.2997,6.652,-19.9578,2.5719,-21.3256,84.21606683,29.79675565,37.102,37.464,0.362,-24.94,0.090042,13.305,-13.305,8.229218
3737,292,21.92,3,4,4,1,28.61,30.532,3.3263,24.9474,23.7222,4.9737,11.51509472,32.33319842,98.305,15.816,82.489,14.0362,13.4653,-13.305,13.305,70.56404211
3738,292,21.92,3,5,4,2,31.551,14.8,3.3263,24.9474,29.22,7.0196,2.419180474,32.33319842,57.695,47.367,10.328,19.56,-19.51,-13.305,13.305,68.89706162
3739,292,21.92,3,6,2,2,3.8468,10.766,6.652,-19.9578,4.7079,-17.2342,87.08986963,29.79675565,22.237,23.687,1.45,-16.94,-19.01,13.305,-13.305,20.4369447
3740,292,21.92,3,7,3,2,42.432,20.617,-24.9474,-11.6421,1.5275,21.4634,-25.06166428,33.92886241,101.1,45.237,55.863,19.56,-19.51,-13.306,-13.305,119.0875991
3741,292,21.92,3,8,1,2,5.4031,7.3665,9.9789,-9.9789,8.4011,-5.1723,79.58322414,26.46402173,38.166,37.187,0.979,0.059967,25.8102,13.305,-13.305,13.91063315
3742,292,21.92,3,9,4,3,30.391,12.4,3.3263,24.9474,22.5143,1.456,6.00682431,32.33319842,70.584,48.441,22.143,-16.94,-19.01,-13.305,13.305,78.70523569
3743,292,21.92,3,10,1,3,1.9226,4.8671,9.9789,-9.9789,9.9315,-9.6722,92.73504224,26.46402173,36.478,36.777,0.299,-16.0061,15.9776,13.305,-13.305,2.119523578
3744,292,21.92,3,11,3,3,35.806,27.199,-24.9474,-11.6421,-11.7931,21.6066,-5.532568609,33.92886241,73.053,30.411,42.642,-17.94,17.89,-13.306,-13.305,86.39069894
3745,292,21.92,3,12,2,3,4.3146,9.9329,6.652,-19.9578,7.1647,-16.1169,85.51990005,29.79675565,41.439,39.752,1.687,18.66,17.89,13.305,-13.305,20.39411579
3746,292,21.92,4,1,2,1,4.4168,7.4667,-6.652,19.9578,-8.1632,16.2667,85.17690969,29.79675565,51.658,47.384,4.274,0.060028,-26.91,-13.305,13.305,15.05700214
3747,292,21.92,4,2,1,1,4.7713,4.0668,-9.9789,9.9789,-9.968,5.6012,81.97061638,26.46402173,25.722,27.785,2.063,-15.3444,-17.2172,-13.305,13.305,21.57953122
3748,292,21.92,4,3,3,1,6.8635,9.8499,24.947,-11.642,19.7006,-15.6398,79.77073804,33.92857343,56.93,42.572,14.358,-16.94,-19.01,13.305,-13.305,13.42813836
3749,292,21.92,4,4,4,1,6.4621,7.3991,3.3263,-23.2842,-2.792,-24.1357,79.32963306,31.26262838,52.472,48.123,4.349,0.059814,24.6903,-13.306,-13.305,14.72867228
3750,292,21.92,4,5,3,2,4.4583,8.2166,24.947,-11.642,23.5003,-15.408,86.85974814,33.92857343,53.937,51.283,2.654,-24.94,0.090042,13.305,-13.305,8.233881396
3751,292,21.92,4,6,1,2,2.2489,5.7834,-9.9789,9.9789,-8.929,10.5746,91.50204749,26.46402173,35.65,36.457,0.807,25.06,0.090027,-13.305,13.305,13.03794775
3752,292,21.92,4,7,4,2,6.9058,7.4664,3.3263,-23.2842,-3.1234,-21.7058,77.9103666,31.26262838,44.903,46.381,1.478,-17.94,17.89,-13.306,-13.305,16.31855086
3753,292,21.92,4,8,2,2,2.1302,6.5496,-6.652,19.9578,-6.8056,20.9139,92.85089953,29.79675565,25.729,25.467,0.262,18.66,17.89,-13.305,13.305,4.497441416
3754,292,21.92,4,9,1,3,2.2828,5.7335,-9.9789,9.9789,-8.9887,9.1849,91.37394904,26.46402173,40.477,41.782,1.305,19.56,-19.51,-13.305,13.305,1.332251425
3755,292,21.92,4,10,4,3,5.3119,4.9498,3.3263,-23.2842,6.1327,-19.1927,83.00878629,31.26262838,30.01,31.974,1.964,25.06,0.090027,-13.306,-13.305,9.590325992
3756,292,21.92,4,11,2,3,4.4175,7.3674,-6.652,19.9578,-8.2155,16.2882,85.17456044,29.79675565,45.984,47.226,1.242,0.060333,-26.7501,-13.305,13.305,14.62252638
3757,292,21.92,4,12,3,3,6.4576,15.65,24.947,-11.642,18.9108,-12.9321,80.96707481,33.92857343,59.242,52.106,7.136,-17.94,17.89,13.305,-13.305,9.349148836
3758,292,21.92,5,1,2,1,5.8764,13.216,6.652,-19.9578,2.4527,-16.3113,80.27838981,29.79675565,41.211,37.464,3.747,-24.94,0.090042,13.305,-13.305,29.51536332
3759,292,21.92,5,2,4,1,3.9011,15.767,3.3263,24.9474,3.0464,28.3445,87.93469193,32.33319842,57.314,47.367,9.947,19.56,-19.51,-13.305,13.305,1.460131332
3760,292,21.92,5,3,1,1,2.0846,6.5174,9.9789,-9.9789,9.4801,-9.2742,92.12289039,26.46402173,28.864,28.457,0.407,-16.94,-19.01,13.305,-13.305,1.501393974
