,subject,age_group,run,path,func_path
194,336,10-12yo,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_336/moshiGO_336_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_336/moshiGO_336_run-3_pca12_varExpl.nii.gz
195,336,10-12yo,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_336/moshiGO_336_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_336/moshiGO_336_run-4_pca12_varExpl.nii.gz
196,336,10-12yo,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_336/moshiGO_336_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_336/moshiGO_336_run-5_pca12_varExpl.nii.gz
197,336,10-12yo,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_336/moshiGO_336_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_336/moshiGO_336_run-6_pca12_varExpl.nii.gz
198,250,10-12yo,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_250/moshiGO_250_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_250/moshiGO_250_run-1_pca12_varExpl.nii.gz
199,250,10-12yo,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_250/moshiGO_250_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_250/moshiGO_250_run-2_pca12_varExpl.nii.gz
200,250,10-12yo,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_250/moshiGO_250_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_250/moshiGO_250_run-3_pca12_varExpl.nii.gz
201,250,10-12yo,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_250/moshiGO_250_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_250/moshiGO_250_run-4_pca12_varExpl.nii.gz
202,250,10-12yo,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_250/moshiGO_250_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_250/moshiGO_250_run-5_pca12_varExpl.nii.gz
203,250,10-12yo,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_250/moshiGO_250_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_250/moshiGO_250_run-6_pca12_varExpl.nii.gz
204,310,10-12yo,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_310/moshiGO_310_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_310/moshiGO_310_run-1_pca12_varExpl.nii.gz
205,310,10-12yo,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_310/moshiGO_310_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_310/moshiGO_310_run-2_pca12_varExpl.nii.gz
206,310,10-12yo,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_310/moshiGO_310_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_310/moshiGO_310_run-3_pca12_varExpl.nii.gz
207,310,10-12yo,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_310/moshiGO_310_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_310/moshiGO_310_run-4_pca12_varExpl.nii.gz
208,310,10-12yo,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_310/moshiGO_310_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_310/moshiGO_310_run-5_pca12_varExpl.nii.gz
209,310,10-12yo,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_310/moshiGO_310_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_310/moshiGO_310_run-6_pca12_varExpl.nii.gz
210,308,10-12yo,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_308/moshiGO_308_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_308/moshiGO_308_run-1_pca12_varExpl.nii.gz
211,308,10-12yo,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_308/moshiGO_308_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_308/moshiGO_308_run-2_pca12_varExpl.nii.gz
212,308,10-12yo,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_308/moshiGO_308_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_308/moshiGO_308_run-3_pca12_varExpl.nii.gz
213,308,10-12yo,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_308/moshiGO_308_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_308/moshiGO_308_run-4_pca12_varExpl.nii.gz
214,308,10-12yo,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_308/moshiGO_308_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_308/moshiGO_308_run-5_pca12_varExpl.nii.gz
215,308,10-12yo,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_308/moshiGO_308_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_308/moshiGO_308_run-6_pca12_varExpl.nii.gz
216,331,10-12yo,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_331/moshiGO_331_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_331/moshiGO_331_run-1_pca12_varExpl.nii.gz
217,331,10-12yo,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_331/moshiGO_331_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_331/moshiGO_331_run-2_pca12_varExpl.nii.gz
218,331,10-12yo,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_331/moshiGO_331_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_331/moshiGO_331_run-3_pca12_varExpl.nii.gz
219,331,10-12yo,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_331/moshiGO_331_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_331/moshiGO_331_run-4_pca12_varExpl.nii.gz
220,331,10-12yo,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_331/moshiGO_331_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_331/moshiGO_331_run-5_pca12_varExpl.nii.gz
221,331,10-12yo,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_331/moshiGO_331_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_331/moshiGO_331_run-6_pca12_varExpl.nii.gz
222,339,10-12yo,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_339/moshiGO_339_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_339/moshiGO_339_run-1_pca12_varExpl.nii.gz
223,339,10-12yo,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_339/moshiGO_339_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_339/moshiGO_339_run-2_pca12_varExpl.nii.gz
224,339,10-12yo,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_339/moshiGO_339_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_339/moshiGO_339_run-3_pca12_varExpl.nii.gz
225,339,10-12yo,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_339/moshiGO_339_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_339/moshiGO_339_run-4_pca12_varExpl.nii.gz
226,339,10-12yo,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_339/moshiGO_339_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_339/moshiGO_339_run-5_pca12_varExpl.nii.gz
227,339,10-12yo,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_339/moshiGO_339_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_339/moshiGO_339_run-6_pca12_varExpl.nii.gz
228,320,10-12yo,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_320/moshiGO_320_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_320/moshiGO_320_run-1_pca12_varExpl.nii.gz
229,320,10-12yo,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_320/moshiGO_320_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_320/moshiGO_320_run-2_pca12_varExpl.nii.gz
230,320,10-12yo,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_320/moshiGO_320_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_320/moshiGO_320_run-3_pca12_varExpl.nii.gz
231,320,10-12yo,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_320/moshiGO_320_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_320/moshiGO_320_run-4_pca12_varExpl.nii.gz
232,320,10-12yo,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_320/moshiGO_320_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_320/moshiGO_320_run-5_pca12_varExpl.nii.gz
233,320,10-12yo,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_320/moshiGO_320_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_320/moshiGO_320_run-6_pca12_varExpl.nii.gz
234,246,10-12yo,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_246/moshiGO_246_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_246/moshiGO_246_run-1_pca12_varExpl.nii.gz
235,246,10-12yo,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_246/moshiGO_246_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_246/moshiGO_246_run-2_pca12_varExpl.nii.gz
236,246,10-12yo,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_246/moshiGO_246_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_246/moshiGO_246_run-3_pca12_varExpl.nii.gz
237,246,10-12yo,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_246/moshiGO_246_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_246/moshiGO_246_run-4_pca12_varExpl.nii.gz
238,246,10-12yo,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_246/moshiGO_246_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_246/moshiGO_246_run-5_pca12_varExpl.nii.gz
239,246,10-12yo,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_246/moshiGO_246_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_246/moshiGO_246_run-6_pca12_varExpl.nii.gz
240,208,10-12yo,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_208/moshiGO_208_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_208/moshiGO_208_run-1_pca12_varExpl.nii.gz
241,208,10-12yo,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_208/moshiGO_208_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_208/moshiGO_208_run-2_pca12_varExpl.nii.gz
242,208,10-12yo,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_208/moshiGO_208_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_208/moshiGO_208_run-3_pca12_varExpl.nii.gz
243,208,10-12yo,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_208/moshiGO_208_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_208/moshiGO_208_run-4_pca12_varExpl.nii.gz
244,208,10-12yo,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_208/moshiGO_208_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_208/moshiGO_208_run-5_pca12_varExpl.nii.gz
245,208,10-12yo,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_208/moshiGO_208_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_208/moshiGO_208_run-6_pca12_varExpl.nii.gz
246,249,10-12yo,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_249/moshiGO_249_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_249/moshiGO_249_run-1_pca12_varExpl.nii.gz
247,249,10-12yo,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_249/moshiGO_249_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_249/moshiGO_249_run-2_pca12_varExpl.nii.gz
248,249,10-12yo,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_249/moshiGO_249_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_249/moshiGO_249_run-3_pca12_varExpl.nii.gz
249,249,10-12yo,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_249/moshiGO_249_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_249/moshiGO_249_run-4_pca12_varExpl.nii.gz
250,249,10-12yo,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_249/moshiGO_249_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_249/moshiGO_249_run-5_pca12_varExpl.nii.gz
251,249,10-12yo,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_249/moshiGO_249_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_249/moshiGO_249_run-6_pca12_varExpl.nii.gz
252,313,10-12yo,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_313/moshiGO_313_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_313/moshiGO_313_run-1_pca12_varExpl.nii.gz
253,313,10-12yo,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_313/moshiGO_313_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_313/moshiGO_313_run-2_pca12_varExpl.nii.gz
254,313,10-12yo,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_313/moshiGO_313_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_313/moshiGO_313_run-3_pca12_varExpl.nii.gz
255,313,10-12yo,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_313/moshiGO_313_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_313/moshiGO_313_run-4_pca12_varExpl.nii.gz
256,313,10-12yo,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_313/moshiGO_313_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_313/moshiGO_313_run-5_pca12_varExpl.nii.gz
257,313,10-12yo,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_313/moshiGO_313_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_313/moshiGO_313_run-6_pca12_varExpl.nii.gz
258,315,10-12yo,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_315/moshiGO_315_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_315/moshiGO_315_run-1_pca12_varExpl.nii.gz
259,315,10-12yo,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_315/moshiGO_315_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_315/moshiGO_315_run-2_pca12_varExpl.nii.gz
260,315,10-12yo,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_315/moshiGO_315_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_315/moshiGO_315_run-3_pca12_varExpl.nii.gz
261,315,10-12yo,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_315/moshiGO_315_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_315/moshiGO_315_run-4_pca12_varExpl.nii.gz
262,315,10-12yo,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_315/moshiGO_315_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_315/moshiGO_315_run-5_pca12_varExpl.nii.gz
263,315,10-12yo,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_315/moshiGO_315_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_315/moshiGO_315_run-6_pca12_varExpl.nii.gz
264,333,10-12yo,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_333/moshiGO_333_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_333/moshiGO_333_run-1_pca12_varExpl.nii.gz
265,333,10-12yo,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_333/moshiGO_333_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_333/moshiGO_333_run-2_pca12_varExpl.nii.gz
266,333,10-12yo,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_333/moshiGO_333_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_333/moshiGO_333_run-3_pca12_varExpl.nii.gz
267,333,10-12yo,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_333/moshiGO_333_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_333/moshiGO_333_run-4_pca12_varExpl.nii.gz
268,333,10-12yo,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_333/moshiGO_333_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_333/moshiGO_333_run-5_pca12_varExpl.nii.gz
269,333,10-12yo,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_333/moshiGO_333_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_333/moshiGO_333_run-6_pca12_varExpl.nii.gz
270,201,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_201/moshiGO_201_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_201/moshiGO_201_run-1_pca12_varExpl.nii.gz
271,201,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_201/moshiGO_201_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_201/moshiGO_201_run-2_pca12_varExpl.nii.gz
272,201,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_201/moshiGO_201_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_201/moshiGO_201_run-3_pca12_varExpl.nii.gz
273,201,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_201/moshiGO_201_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_201/moshiGO_201_run-4_pca12_varExpl.nii.gz
274,201,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_201/moshiGO_201_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_201/moshiGO_201_run-5_pca12_varExpl.nii.gz
275,201,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_201/moshiGO_201_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_201/moshiGO_201_run-6_pca12_varExpl.nii.gz
276,266,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_266/moshiGO_266_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_266/moshiGO_266_run-1_pca12_varExpl.nii.gz
277,266,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_266/moshiGO_266_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_266/moshiGO_266_run-2_pca12_varExpl.nii.gz
278,266,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_266/moshiGO_266_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_266/moshiGO_266_run-3_pca12_varExpl.nii.gz
279,266,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_266/moshiGO_266_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_266/moshiGO_266_run-4_pca12_varExpl.nii.gz
280,266,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_266/moshiGO_266_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_266/moshiGO_266_run-5_pca12_varExpl.nii.gz
281,266,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_266/moshiGO_266_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_266/moshiGO_266_run-6_pca12_varExpl.nii.gz
282,238,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-1_pca12_varExpl.nii.gz
283,238,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-2_pca12_varExpl.nii.gz
284,238,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-3_pca12_varExpl.nii.gz
285,238,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-4_pca12_varExpl.nii.gz
286,238,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-5_pca12_varExpl.nii.gz
287,238,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_238/moshiGO_238_run-6_pca12_varExpl.nii.gz
288,258,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-1_pca12_varExpl.nii.gz
289,258,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-2_pca12_varExpl.nii.gz
290,258,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-3_pca12_varExpl.nii.gz
291,258,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_258/moshiGO_258_run-4_pca12_varExpl.nii.gz
