Subject,AgeGroup,Run,Item,PC1,PC2
221,6-9yo,4,4,-9.397589,-7.2858257
221,6-9yo,5,4,-3.3296459,-7.151635
221,6-9yo,6,4,0.83272934,10.162105
343,6-9yo,1,1,8.158101,-1.471652
343,6-9yo,2,1,3.7763472,-4.139799
343,6-9yo,3,1,-2.954077,-3.29733
343,6-9yo,4,1,2.991534,9.183858
343,6-9yo,5,1,-3.8152575,6.7840104
343,6-9yo,6,1,-7.2582846,-2.4697287
343,6-9yo,1,2,-1.2798187,7.854313
343,6-9yo,2,2,9.665704,0.5927016
343,6-9yo,3,2,-5.3043323,-4.05348
343,6-9yo,4,2,-8.401977,4.0587993
343,6-9yo,5,2,1.8195432,-4.5177283
343,6-9yo,6,2,-0.42670462,-2.154905
343,6-9yo,1,3,-2.9156458,-3.0890222
343,6-9yo,2,3,-4.1475506,8.329773
343,6-9yo,3,3,-1.4446641,9.200703
343,6-9yo,4,3,-6.5448833,-8.916029
343,6-9yo,5,3,8.249631,1.3741322
343,6-9yo,6,3,0.24040015,7.3948665
343,6-9yo,1,4,-3.9626353,-3.2936387
343,6-9yo,2,4,-9.2945,-4.7826767
343,6-9yo,3,4,9.703075,-1.8498943
343,6-9yo,4,4,11.955323,-4.326632
343,6-9yo,5,4,-6.253918,-3.6404138
343,6-9yo,6,4,7.4445887,-2.7702315
273,6-9yo,1,1,13.36237,1.0355392
273,6-9yo,2,1,5.7210307,-0.2950528
273,6-9yo,3,1,-12.090871,-6.4944744
273,6-9yo,4,1,-7.451751,-3.7669258
273,6-9yo,5,1,-5.8115826,-5.6997237
273,6-9yo,6,1,1.9744169,9.42737
273,6-9yo,1,2,-6.2071524,-5.7568345
273,6-9yo,2,2,12.563633,-0.44603622
273,6-9yo,3,2,-12.888386,3.4864812
273,6-9yo,4,2,-3.6436834,0.6482471
273,6-9yo,5,2,-3.766805,-0.4275206
273,6-9yo,6,2,17.502941,-3.945699
273,6-9yo,1,3,-8.186189,5.906193
273,6-9yo,2,3,-9.872977,-9.25594
273,6-9yo,3,3,19.155466,-3.8334734
273,6-9yo,4,3,2.42446,8.444742
273,6-9yo,5,3,11.4112,-1.7747456
273,6-9yo,6,3,-9.209469,-5.515204
273,6-9yo,1,4,1.0309712,-1.184897
273,6-9yo,2,4,-8.411684,9.997029
273,6-9yo,3,4,5.823786,6.841468
273,6-9yo,4,4,8.670973,-5.3260612
273,6-9yo,5,4,-1.8328099,7.9019914
273,6-9yo,6,4,-10.267896,0.03353317
324,6-9yo,1,1,-8.568322,-3.8060727
324,6-9yo,2,1,-6.66817,8.089977
324,6-9yo,3,1,-10.1217985,-2.2266397
324,6-9yo,4,1,-4.471388,-4.4451594
324,6-9yo,5,1,-10.376204,-4.332175
324,6-9yo,6,1,-6.233921,-8.737177
324,6-9yo,1,2,12.924842,-0.6342127
324,6-9yo,2,2,-11.216309,-4.933695
324,6-9yo,3,2,0.30727664,10.235597
324,6-9yo,4,2,6.174174,-4.928118
324,6-9yo,5,2,-7.567212,2.9533849
324,6-9yo,6,2,-1.6148238,9.35088
324,6-9yo,1,3,-1.2260845,-5.5213203
324,6-9yo,2,3,16.425388,0.21467388
324,6-9yo,3,3,10.339533,-2.7509263
324,6-9yo,4,3,-5.699399,2.775403
324,6-9yo,5,3,11.109585,-7.489924
324,6-9yo,6,3,-5.811069,1.5912915
324,6-9yo,1,4,-3.1304374,9.961602
324,6-9yo,2,4,1.4590923,-3.3709571
324,6-9yo,3,4,-0.52501327,-5.2580304
324,6-9yo,4,4,3.9966135,6.597875
324,6-9yo,5,4,6.833833,8.868714
324,6-9yo,6,4,13.659811,-2.2049932
239,10-12yo,1,1,-7.2589855,-5.715415
239,10-12yo,2,1,-5.9739056,-3.1151903
239,10-12yo,3,1,-1.3629038,-7.943786
239,10-12yo,4,1,-0.32254052,11.72151
239,10-12yo,5,1,-2.26303,3.4490304
239,10-12yo,6,1,7.8513684,-0.41981018
239,10-12yo,1,2,-4.5584583,8.205444
239,10-12yo,2,2,8.447735,-6.2020564
239,10-12yo,3,2,11.621516,-0.90163445
239,10-12yo,4,2,14.738022,-2.025032
239,10-12yo,5,2,1.2640848,4.56927
239,10-12yo,6,2,-3.6025848,6.2984147
239,10-12yo,1,3,7.755303,1.6330037
239,10-12yo,2,3,-6.859009,0.6291564
239,10-12yo,3,3,-9.912971,-0.28315973
239,10-12yo,4,3,-2.159352,-8.439885
239,10-12yo,5,3,7.51685,-3.579201
239,10-12yo,6,3,0.7209314,-0.5673034
239,10-12yo,1,4,4.062141,-4.123038
239,10-12yo,2,4,4.385183,8.688087
239,10-12yo,3,4,-0.3456431,9.128579
239,10-12yo,4,4,-12.256137,-1.2565895
