Subject,AgeGroup,Run,Item,PC1,PC2
343,6-9yo,1,2,4.831939,-0.6529922
343,6-9yo,2,2,7.598574,2.1461458
343,6-9yo,3,2,-1.6107589,3.8223321
343,6-9yo,4,2,-5.6251407,-4.6081285
343,6-9yo,5,2,0.8212707,3.7701173
343,6-9yo,6,2,0.74294907,4.3119345
343,6-9yo,1,3,-0.5076442,3.4349113
343,6-9yo,2,3,-6.423193,4.981597
343,6-9yo,3,3,-3.5082002,-2.860206
343,6-9yo,4,3,-0.8087689,2.5290017
343,6-9yo,5,3,5.8470263,-1.7169679
343,6-9yo,6,3,-1.2718021,-1.329769
343,6-9yo,1,4,-4.731263,-1.1737665
343,6-9yo,2,4,-4.650226,-4.9793925
343,6-9yo,3,4,5.1722302,-0.7518068
343,6-9yo,4,4,-0.19412437,5.519737
343,6-9yo,5,4,-3.3640888,-2.652576
343,6-9yo,6,4,-4.7872415,-1.0846633
273,6-9yo,1,1,-2.8608456,-1.0907117
273,6-9yo,2,1,0.8520767,-1.0175892
273,6-9yo,3,1,-3.2169223,-0.49208936
273,6-9yo,4,1,-1.9350518,4.3186345
273,6-9yo,5,1,-3.7705333,-0.9829709
273,6-9yo,6,1,-2.9462078,-1.1345849
273,6-9yo,1,2,0.1973852,1.7390897
273,6-9yo,2,2,3.2692037,0.7274068
273,6-9yo,3,2,-5.5639873,-2.347498
273,6-9yo,4,2,1.2172229,-0.7865439
273,6-9yo,5,2,-1.0452629,-0.9338644
273,6-9yo,6,2,3.6777866,-2.7707691
273,6-9yo,1,3,3.3796098,-0.9590318
273,6-9yo,2,3,-2.2626915,2.404459
273,6-9yo,3,3,8.97174,-1.5391502
273,6-9yo,4,3,-4.1341376,-2.94363
273,6-9yo,5,3,4.302706,-1.4951309
273,6-9yo,6,3,1.5477101,4.1152353
273,6-9yo,1,4,-0.71614915,0.3106541
273,6-9yo,2,4,-1.8585888,-2.1142771
273,6-9yo,3,4,-0.19083233,4.378736
273,6-9yo,4,4,4.851967,-0.58846074
273,6-9yo,5,4,0.51309043,3.4119666
273,6-9yo,6,4,-2.2792897,-0.20988123
324,6-9yo,1,1,-1.3819002,3.8144002
324,6-9yo,2,1,6.341819,-1.2344575
324,6-9yo,3,1,-4.4467688,-2.2369373
324,6-9yo,4,1,-4.0065336,-0.25724152
324,6-9yo,5,1,-0.79081786,-2.0173943
324,6-9yo,6,1,-4.689173,-1.0377018
324,6-9yo,1,2,5.715676,-0.5296989
324,6-9yo,2,2,-1.1098504,-2.0857863
324,6-9yo,3,2,-0.10913102,-1.7231343
324,6-9yo,4,2,0.56303406,4.1229315
324,6-9yo,5,2,-1.6339886,4.10428
