Subject,AgeGroup,Run,Item,PC1,PC2,PC3
229,6-9yo,1,4,-5.5266504,-3.021169,-2.4367082
229,6-9yo,2,4,-1.4693618,-2.5562785,4.4431415
229,6-9yo,3,4,6.2201476,-0.075075075,-3.3748188
229,6-9yo,4,4,-4.1626124,-3.7018704,-4.4186897
229,6-9yo,5,4,7.5719414,-4.7845125,-0.45476228
229,6-9yo,6,4,0.48224288,7.195843,-1.2104853
279,6-9yo,1,1,10.369158,-4.725562,0.062920995
279,6-9yo,2,1,8.142599,-1.8019145,-0.058480978
279,6-9yo,3,1,-3.5846038,-6.5095987,-2.1516895
279,6-9yo,4,1,8.230595,-4.352858,0.4571827
279,6-9yo,5,1,-2.090731,4.8167524,-0.6613536
279,6-9yo,6,1,-6.3144045,-4.747781,-2.1698716
279,6-9yo,1,2,-10.016773,-2.7263122,-1.8447278
279,6-9yo,2,2,-4.6912575,-2.6333795,-3.2959068
279,6-9yo,3,2,-1.54639,6.6651487,-2.5990634
279,6-9yo,4,2,-6.3026795,-0.035774503,4.369456
279,6-9yo,5,2,7.6769814,-0.4588683,-0.37332374
279,6-9yo,6,2,-0.093572475,6.2471557,-2.7172818
279,6-9yo,1,3,-4.538979,1.0895222,3.0474052
279,6-9yo,2,3,-3.406934,-0.74805623,4.4123964
279,6-9yo,3,3,-3.8357139,0.90862614,4.243786
279,6-9yo,4,3,-6.432133,-1.4478121,-4.161956
279,6-9yo,5,3,-3.5611084,-3.104181,-2.329906
279,6-9yo,6,3,9.139022,-2.8213584,-0.051277377
279,6-9yo,1,4,4.186594,6.3623514,-1.2655983
279,6-9yo,2,4,-0.044406902,5.1833506,-1.0580088
279,6-9yo,3,4,8.966709,-1.064177,0.50696695
279,6-9yo,4,4,4.5042157,5.8364444,-0.66468066
279,6-9yo,5,4,-2.0251424,-1.2537013,3.364583
279,6-9yo,6,4,-2.7310452,1.3219844,4.9384327
282,6-9yo,1,1,-1.4558902,4.5030274,-0.0017934245
282,6-9yo,2,1,-0.8185003,2.3019378,4.7213955
282,6-9yo,3,1,8.7174015,-0.09947854,-2.289375
282,6-9yo,4,1,-25.073109,19.54065,-0.67258346
282,6-9yo,5,1,1.51742,5.9285727,0.24083103
282,6-9yo,6,1,-8.078229,-4.1886573,-1.6792208
282,6-9yo,1,2,4.993979,-0.24046929,-0.4810442
282,6-9yo,2,2,-5.895224,-3.3053586,-1.1669791
282,6-9yo,3,2,-2.0998132,7.0827293,2.0931523
282,6-9yo,4,2,43.018127,2.7041445,-4.629348
282,6-9yo,5,2,-1.6347119,-2.192222,4.0435057
282,6-9yo,6,2,8.843347,-2.5915325,-2.2394783
282,6-9yo,1,3,-2.3868134,-2.306225,-2.3921518
282,6-9yo,2,3,6.044533,-3.3994427,-0.11842175
282,6-9yo,3,3,-0.7771248,-4.9465036,5.035934
282,6-9yo,4,3,6.4002695,-5.462197,10.126958
282,6-9yo,5,3,8.4701185,-2.6029267,-1.7560412
282,6-9yo,6,3,-1.4930328,7.138635,-1.5249603
282,6-9yo,1,4,-1.1512756,-1.9563338,2.8749905
282,6-9yo,2,4,0.6691911,4.4028645,-3.4359941
282,6-9yo,3,4,-5.840462,-2.0367482,-4.839714
282,6-9yo,4,4,-24.345291,-16.782589,-4.8250337
282,6-9yo,5,4,-8.352825,-1.1334251,-2.528294
282,6-9yo,6,4,0.7279177,-0.35844263,5.4436584
350,6-9yo,1,1,-3.8965328,1.4605737,3.2324162
350,6-9yo,2,1,9.1188755,-3.274522,-0.8280855
350,6-9yo,3,1,-0.9764795,7.6357856,0.8804192
350,6-9yo,4,1,8.6481285,-6.3596272,0.02591804
350,6-9yo,5,1,-2.6585608,7.4059033,-2.8846903
350,6-9yo,6,1,-0.2862209,6.019219,-4.2813044
350,6-9yo,1,2,-4.409731,-2.5599377,-2.673779
350,6-9yo,2,2,-0.13948731,2.5222635,4.1956453
350,6-9yo,3,2,-5.2872815,-2.406974,-3.8882387
350,6-9yo,4,2,-5.366589,-0.15541904,6.227004
350,6-9yo,5,2,-0.056314543,1.0066968,6.5409966
350,6-9yo,6,2,9.402765,-3.987669,-0.17736878
350,6-9yo,1,3,2.9655678,4.828726,-1.5948948
350,6-9yo,2,3,-7.6122813,-5.0022945,-0.5656576
350,6-9yo,3,3,-1.3038512,-3.8662689,4.7861876
350,6-9yo,4,3,4.240337,8.771324,-1.1766579
350,6-9yo,5,3,9.14527,-2.2054021,-1.9782311
350,6-9yo,6,3,-7.8004074,-5.635814,-0.9732148
350,6-9yo,1,4,5.3406944,-3.7293613,1.0362576
350,6-9yo,2,4,-1.3671077,5.7545505,-2.8019032
350,6-9yo,3,4,7.5676117,-1.3625426,-1.7783704
350,6-9yo,4,4,-7.5218763,-2.2562776,-5.0762677
350,6-9yo,5,4,-6.4303966,-6.2072,-1.6780754
350,6-9yo,6,4,-1.3161374,3.6042638,5.4318886
212,6-9yo,1,1,6.7972317,2.2234833,0.2633433
212,6-9yo,2,1,-4.2476416,-4.1196833,-1.1461937
212,6-9yo,3,1,0.77229875,-4.6086106,-3.4968607
212,6-9yo,4,1,-4.884124,-3.9474037,-3.3594122
212,6-9yo,5,1,-5.0005693,-1.462595,3.0772521
212,6-9yo,6,1,-3.3137748,-2.379158,-2.3288474
212,6-9yo,1,2,-5.502502,3.374975,-0.35496917
212,6-9yo,2,2,0.7394746,-0.09420609,3.9910753
212,6-9yo,3,2,-4.054389,5.0671053,-1.8430768
212,6-9yo,4,2,0.69165385,6.122705,-2.216213
212,6-9yo,5,2,-3.2099504,5.425088,-1.1281023
212,6-9yo,6,2,-4.2680464,2.4639788,1.7281884
212,6-9yo,1,3,-0.052445985,-2.9395568,-3.0503347
212,6-9yo,2,3,6.370278,-0.58150136,-1.7289441
212,6-9yo,3,3,7.145122,2.028684,1.4404249
212,6-9yo,4,3,-4.188952,0.42021453,4.9009356
212,6-9yo,5,3,10.314869,0.14187643,0.61720264
212,6-9yo,6,3,4.4199452,2.3055782,-1.7809081
212,6-9yo,1,4,-1.2422829,-2.6589012,3.1419592
212,6-9yo,2,4,-2.8621118,4.7953906,-1.1159376
212,6-9yo,3,4,-3.8630328,-2.4871776,3.899512
212,6-9yo,4,4,8.38142,-2.5955167,0.6746902
212,6-9yo,5,4,-2.104347,-4.10437,-2.5663526
212,6-9yo,6,4,3.1618776,-2.3903987,2.3815682
240,6-9yo,1,1,1.7159616,-7.335937,7.234304
240,6-9yo,2,1,-4.596004,5.433596,0.25920343
240,6-9yo,3,1,-1.9777973,-2.5266232,3.6638849
240,6-9yo,4,1,0.13259867,-0.9720092,4.909862
240,6-9yo,5,1,4.7071795,0.114140145,-1.6100593
240,6-9yo,6,1,-3.6815257,-3.2409346,-1.3720952
240,6-9yo,1,2,13.199322,1.8005214,-4.0120316
240,6-9yo,2,2,2.0292015,-2.1213238,3.037683
240,6-9yo,3,2,-4.43709,3.67465,-0.865325
240,6-9yo,4,2,-5.9083114,-2.722738,-2.008197
240,6-9yo,5,2,-4.626573,-0.19227299,-1.6640595
240,6-9yo,6,2,-2.0572717,4.6204014,-0.16567469
240,6-9yo,1,3,-5.5626836,10.710814,2.7456267
240,6-9yo,2,3,-4.1275597,-4.7543297,-1.5799209
240,6-9yo,3,3,0.28011504,-3.134337,-3.514368
240,6-9yo,4,3,6.323741,-2.0275822,-2.0527887
240,6-9yo,5,3,0.13884693,-3.9343817,1.6702914
240,6-9yo,6,3,4.562297,-0.23723283,-2.1269536
240,6-9yo,1,4,-9.352599,-5.175398,-5.967899
240,6-9yo,2,4,6.694362,1.4420562,-1.7169656
240,6-9yo,3,4,6.134773,1.9863113,0.71580917
240,6-9yo,4,4,-0.5480277,5.722328,-0.84887844
240,6-9yo,5,4,-0.21945502,4.012515,1.6038278
240,6-9yo,6,4,1.1765004,-1.1422329,3.664724
262,6-9yo,1,1,2.2010322,-2.5506015,3.620821
262,6-9yo,2,1,3.372533,6.3449535,-0.5159468
262,6-9yo,3,1,-0.85742664,8.108275,-2.1802924
262,6-9yo,4,1,-1.2325618,3.4950242,5.553054
262,6-9yo,5,1,10.228181,-0.95170444,-1.3920535
262,6-9yo,6,1,8.991202,-0.461231,0.3588896
262,6-9yo,1,2,8.219448,2.0301147,-1.5983056
262,6-9yo,2,2,-6.9422417,-1.6740738,-3.772115
262,6-9yo,3,2,-8.081185,-4.520391,-1.7766737
262,6-9yo,4,2,0.52404207,4.8065805,-4.794732
262,6-9yo,5,2,-2.1538448,-4.918103,4.231545
262,6-9yo,6,2,-3.1232073,-5.997063,-4.104875
262,6-9yo,1,3,-6.524009,3.4421587,1.0325363
262,6-9yo,2,3,9.322281,-3.97284,0.014627015
262,6-9yo,3,3,8.17235,-3.6225066,-2.6004462
262,6-9yo,4,3,-6.457725,-4.497977,-1.0856919
262,6-9yo,5,3,-6.246246,-2.2343924,-4.110633
262,6-9yo,6,3,-2.3844566,7.2011695,-2.7276886
262,6-9yo,1,4,-3.89647,-2.9216726,-3.055052
262,6-9yo,2,4,-5.752572,-0.69804025,4.2734346
262,6-9yo,3,4,0.76626325,0.034621168,6.5574136
262,6-9yo,4,4,7.166245,-3.803626,0.32737085
262,6-9yo,5,4,-1.8280879,8.104199,1.2711413
262,6-9yo,6,4,-3.483536,-0.7428731,6.473675
297,6-9yo,1,1,1.0145018,5.3819656,2.1280787
297,6-9yo,2,1,11.011911,-3.567066,-0.4489445
297,6-9yo,3,1,-3.6251426,-3.3914654,-3.0091484
297,6-9yo,4,1,-7.660673,-5.0390415,-3.3523302
297,6-9yo,5,1,-4.0296135,5.830607,1.0437374
297,6-9yo,6,1,-3.1736457,6.0375886,-1.4565139
297,6-9yo,1,2,-2.2473204,-3.7961602,4.038072
297,6-9yo,2,2,-7.3504395,-4.166025,-4.58441
297,6-9yo,3,2,-0.030256648,5.6317043,-1.4377737
297,6-9yo,4,2,-3.8045716,4.3054237,6.087009
297,6-9yo,5,2,1.1898122,-3.45869,4.3601356
297,6-9yo,6,2,-4.3955846,-5.1062145,-2.1140199
297,6-9yo,1,3,-7.679477,-0.008555798,-3.7289865
297,6-9yo,2,3,-4.186557,-0.975792,6.663629
297,6-9yo,3,3,-3.3360956,-0.3426209,4.0709124
297,6-9yo,4,3,3.700623,6.8696823,-4.6041045
297,6-9yo,5,3,-4.91078,-3.632631,-3.2304
297,6-9yo,6,3,0.6561829,-0.50424606,6.1689186
297,6-9yo,1,4,8.912294,-1.5772486,-2.4371667
297,6-9yo,2,4,0.52508414,8.708884,-1.6302745
297,6-9yo,3,4,6.991494,-1.8976163,0.37600785
297,6-9yo,4,4,7.7646227,-6.1360664,1.8694278
297,6-9yo,5,4,7.7505794,1.260713,-2.1734734
297,6-9yo,6,4,6.913047,-0.4271274,-2.5983846
280,6-9yo,1,1,-4.936573,-1.962376,-1.4146619
280,6-9yo,2,1,7.2349677,-2.4830961,-1.1590302
280,6-9yo,3,1,-0.86425537,3.2002242,-2.8194323
280,6-9yo,4,1,-1.2767217,-3.961917,4.074651
280,6-9yo,5,1,-2.148284,1.4249748,2.4341733
280,6-9yo,6,1,4.387475,-2.456914,0.27354982
280,6-9yo,1,2,-2.1026971,3.5188951,0.30483213
280,6-9yo,2,2,-1.8466626,-1.4912602,3.8104727
280,6-9yo,3,2,-6.937327,-3.046645,0.15072575
280,6-9yo,4,2,-3.4952586,7.3629346,0.58073676
280,6-9yo,5,2,1.909314,4.085842,-1.3555816
280,6-9yo,6,2,0.98430496,4.157093,-0.99099934
280,6-9yo,1,3,5.8598285,-0.09666218,-1.6348205
280,6-9yo,2,3,0.9512918,5.542135,-0.19022043
280,6-9yo,3,3,7.1908617,-2.7774413,-0.4590947
280,6-9yo,4,3,10.560568,0.060554918,-1.2059394
280,6-9yo,5,3,4.3597775,-3.2366776,0.39771456
280,6-9yo,6,3,-2.1077492,0.98450094,1.8308958
280,6-9yo,1,4,1.179442,-1.4598576,2.74465
280,6-9yo,2,4,-6.3395953,-1.5677776,-2.4612224
280,6-9yo,3,4,0.61071897,2.623861,3.127802
280,6-9yo,4,4,-5.788588,-3.4615722,-3.4494476
280,6-9yo,5,4,-4.1208076,-2.2741392,-1.4763075
280,6-9yo,6,4,-3.2640307,-2.6846805,-1.113446
329,6-9yo,1,1,4.39769,-2.394155,0.09952383
329,6-9yo,2,1,6.4006567,1.0206796,-1.6213697
329,6-9yo,3,1,-3.241547,-1.5698735,3.3177288
329,6-9yo,4,1,8.460456,0.72906166,-0.8012898
329,6-9yo,5,1,5.8051987,-4.184831,0.65414023
329,6-9yo,6,1,-4.085873,-2.1238015,-2.3795965
329,6-9yo,1,2,-3.4704816,-0.84173703,-2.222386
329,6-9yo,2,2,-3.184218,3.682328,1.0904804
329,6-9yo,3,2,-2.3158913,4.127183,-0.6516478
329,6-9yo,4,2,-2.9384212,-4.4890018,-2.6215575
329,6-9yo,5,2,-5.1425476,-2.8970063,-2.1342602
329,6-9yo,6,2,-1.7688005,-0.9320596,3.5457828
329,6-9yo,1,3,2.074194,3.4123538,-0.350473
329,6-9yo,2,3,-5.5672374,-2.0520418,-1.5915743
329,6-9yo,3,3,-1.8550855,-2.5276647,-3.1300201
329,6-9yo,4,3,-1.2871394,-1.1655655,4.603991
329,6-9yo,5,3,2.7756693,5.430556,-1.5583917
329,6-9yo,6,3,-0.36856213,4.4515266,-0.577459
329,6-9yo,1,4,-3.0014026,-0.1764625,2.473335
329,6-9yo,2,4,2.350799,-2.6509664,2.1224637
329,6-9yo,3,4,7.412525,-0.029645154,0.46394143
329,6-9yo,4,4,-4.2348976,4.925507,-1.1811422
329,6-9yo,5,4,-3.4383202,1.651282,3.0385096
329,6-9yo,6,4,6.223235,-1.3956646,-0.5887263
253,6-9yo,1,1,6.2579875,3.8615267,-2.672529
253,6-9yo,2,1,-0.9615849,-5.3737397,-3.7971785
253,6-9yo,3,1,8.665457,1.2604953,2.7922642
253,6-9yo,4,1,-5.2254496,6.1532407,-0.3289805
253,6-9yo,5,1,-4.151891,-0.17929167,-3.233971
253,6-9yo,6,1,0.86840665,0.6902863,4.0821757
253,6-9yo,1,2,3.0730886,-4.1416616,4.703751
