,Unnamed: 0,subject,age_group,run,path,func_path,cluster_hip_cluster_no_acc_mask_mean,cluster_hip_cluster_no_acc_unmasked_mean
369,369,306,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_306/moshiGO_306_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_306/moshiGO_306_run-4_pca12_varExpl.nii.gz,0.7763118630363828,0.7779459953308105
370,370,306,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_306/moshiGO_306_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_306/moshiGO_306_run-5_pca12_varExpl.nii.gz,0.7594158138547625,0.7605176797279944
371,371,306,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_306/moshiGO_306_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_306/moshiGO_306_run-6_pca12_varExpl.nii.gz,0.7832971868060884,0.7834190703355349
372,372,293,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_293/moshiGO_293_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_293/moshiGO_293_run-1_pca12_varExpl.nii.gz,0.8445135992148827,0.8481139593264636
373,373,293,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_293/moshiGO_293_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_293/moshiGO_293_run-2_pca12_varExpl.nii.gz,0.7930078753109636,0.7941094970001894
374,374,293,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_293/moshiGO_293_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_293/moshiGO_293_run-3_pca12_varExpl.nii.gz,0.7506798279696497,0.7540825920946458
375,375,293,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_293/moshiGO_293_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_293/moshiGO_293_run-4_pca12_varExpl.nii.gz,0.8047143960821217,0.8094768243677476
376,376,293,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_293/moshiGO_293_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_293/moshiGO_293_run-5_pca12_varExpl.nii.gz,0.828546365787243,0.8301148449673372
377,377,293,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_293/moshiGO_293_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_293/moshiGO_293_run-6_pca12_varExpl.nii.gz,0.8497924969114107,0.8488304772797752
378,378,260,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_260/moshiGO_260_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_260/moshiGO_260_run-1_pca12_varExpl.nii.gz,0.7642681879155776,0.7698479918546455
379,379,260,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_260/moshiGO_260_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_260/moshiGO_260_run-2_pca12_varExpl.nii.gz,0.7438922804944655,0.745460776395576
380,380,260,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_260/moshiGO_260_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_260/moshiGO_260_run-3_pca12_varExpl.nii.gz,0.7682483336504768,0.7663897899694221
381,381,260,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_260/moshiGO_260_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_260/moshiGO_260_run-4_pca12_varExpl.nii.gz,0.7899005185155308,0.78920945871708
382,382,260,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_260/moshiGO_260_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_260/moshiGO_260_run-5_pca12_varExpl.nii.gz,0.7708423225318685,0.7683007190393847
383,383,260,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_260/moshiGO_260_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_260/moshiGO_260_run-6_pca12_varExpl.nii.gz,0.7421497211736792,0.7460432939751204
384,384,292,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_292/moshiGO_292_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_292/moshiGO_292_run-1_pca12_varExpl.nii.gz,0.7869846294907963,0.7791227853816488
385,385,292,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_292/moshiGO_292_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_292/moshiGO_292_run-2_pca12_varExpl.nii.gz,0.7775824490715476,0.7866502559703329
386,386,292,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_292/moshiGO_292_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_292/moshiGO_292_run-3_pca12_varExpl.nii.gz,0.7604778689496657,0.7669071943863578
387,387,292,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_292/moshiGO_292_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_292/moshiGO_292_run-4_pca12_varExpl.nii.gz,0.8179343903765959,0.8195747344390206
388,388,292,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_292/moshiGO_292_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_292/moshiGO_292_run-5_pca12_varExpl.nii.gz,0.7828206455006319,0.7923477136570475
389,389,292,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_292/moshiGO_292_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_292/moshiGO_292_run-6_pca12_varExpl.nii.gz,0.7890101460849538,0.7911950168402299
390,390,203,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_203/moshiGO_203_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_203/moshiGO_203_run-1_pca12_varExpl.nii.gz,0.7714903420872159,0.7775178217887878
391,391,203,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_203/moshiGO_203_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_203/moshiGO_203_run-2_pca12_varExpl.nii.gz,0.7828940153121948,0.7795478463172912
392,392,203,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_203/moshiGO_203_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_203/moshiGO_203_run-3_pca12_varExpl.nii.gz,0.7503207789527045,0.7592552495002747
393,393,203,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_203/moshiGO_203_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_203/moshiGO_203_run-4_pca12_varExpl.nii.gz,0.7255763179726071,0.7273764181137085
394,394,203,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_203/moshiGO_203_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_203/moshiGO_203_run-5_pca12_varExpl.nii.gz,0.7712865107589297,0.7749167513847351
395,395,203,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_203/moshiGO_203_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_203/moshiGO_203_run-6_pca12_varExpl.nii.gz,0.7908484869533114,0.7961889505386353
396,396,271,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_271/moshiGO_271_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_271/moshiGO_271_run-1_pca12_varExpl.nii.gz,0.9075170391135745,0.9032016825675965
397,397,271,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_271/moshiGO_271_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_271/moshiGO_271_run-2_pca12_varExpl.nii.gz,0.8606279227468703,0.8557607626914978
398,398,271,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_271/moshiGO_271_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_271/moshiGO_271_run-3_pca12_varExpl.nii.gz,0.7425649828381009,0.7381537246704102
399,399,271,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_271/moshiGO_271_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_271/moshiGO_271_run-4_pca12_varExpl.nii.gz,0.7891035377979279,0.781006190776825
400,400,271,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_271/moshiGO_271_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_271/moshiGO_271_run-5_pca12_varExpl.nii.gz,0.9254817929532793,0.9128837609291076
401,401,271,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_271/moshiGO_271_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_271/moshiGO_271_run-6_pca12_varExpl.nii.gz,0.8726706041230096,0.8740445470809937
402,402,252,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_252/moshiGO_252_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_252/moshiGO_252_run-1_pca12_varExpl.nii.gz,0.7860310646620664,0.7857134280533626
403,403,252,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_252/moshiGO_252_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_252/moshiGO_252_run-2_pca12_varExpl.nii.gz,0.7610467103394595,0.7617818589868217
404,404,252,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_252/moshiGO_252_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_252/moshiGO_252_run-3_pca12_varExpl.nii.gz,0.744148620150306,0.7459048608253742
405,405,252,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_252/moshiGO_252_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_252/moshiGO_252_run-4_pca12_varExpl.nii.gz,0.7416618087074973,0.7515802958915974
406,406,252,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_252/moshiGO_252_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_252/moshiGO_252_run-5_pca12_varExpl.nii.gz,0.7623932280323722,0.7599665502022053
407,407,252,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_252/moshiGO_252_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_252/moshiGO_252_run-6_pca12_varExpl.nii.gz,0.7611462257125161,0.765116391510799
408,408,270,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_270/moshiGO_270_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_270/moshiGO_270_run-1_pca12_varExpl.nii.gz,0.8072624802589417,0.8081429466124503
409,409,270,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_270/moshiGO_270_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_270/moshiGO_270_run-2_pca12_varExpl.nii.gz,0.7785575151443481,0.7755907235607025
410,410,270,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_270/moshiGO_270_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_270/moshiGO_270_run-3_pca12_varExpl.nii.gz,0.7364180946350097,0.7412321913626886
411,411,270,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_270/moshiGO_270_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_270/moshiGO_270_run-4_pca12_varExpl.nii.gz,0.8140676498413086,0.8096652723127796
412,412,270,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_270/moshiGO_270_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_270/moshiGO_270_run-5_pca12_varExpl.nii.gz,0.7406153297424316,0.7403739363916458
413,413,270,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_270/moshiGO_270_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_270/moshiGO_270_run-6_pca12_varExpl.nii.gz,0.8106703233718872,0.8204023991861651
414,414,228,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_228/moshiGO_228_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_228/moshiGO_228_run-1_pca12_varExpl.nii.gz,0.7262148459752401,0.7335129465375628
415,415,228,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_228/moshiGO_228_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_228/moshiGO_228_run-2_pca12_varExpl.nii.gz,0.9265670743253496,0.9165776925427573
416,416,228,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_228/moshiGO_228_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_228/moshiGO_228_run-3_pca12_varExpl.nii.gz,0.785451223452886,0.786421041403498
417,417,228,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_228/moshiGO_228_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_228/moshiGO_228_run-4_pca12_varExpl.nii.gz,0.7220828864309523,0.7304670895848956
418,418,228,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_228/moshiGO_228_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_228/moshiGO_228_run-5_pca12_varExpl.nii.gz,0.8463560375902388,0.8355730473995209
419,419,228,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_228/moshiGO_228_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_228/moshiGO_228_run-6_pca12_varExpl.nii.gz,0.9262127114666833,0.9094131205763135
420,420,232,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_232/moshiGO_232_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_232/moshiGO_232_run-1_pca12_varExpl.nii.gz,0.7594133952389592,0.762493045165621
421,421,232,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_232/moshiGO_232_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_232/moshiGO_232_run-2_pca12_varExpl.nii.gz,0.7387764920359072,0.7388683393083769
422,422,232,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_232/moshiGO_232_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_232/moshiGO_232_run-3_pca12_varExpl.nii.gz,0.8377259244089541,0.8408709456180704
423,423,232,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_232/moshiGO_232_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_232/moshiGO_232_run-4_pca12_varExpl.nii.gz,0.8110031770623248,0.8122859802739374
424,424,232,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_232/moshiGO_232_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_232/moshiGO_232_run-5_pca12_varExpl.nii.gz,0.8341930560443712,0.8332992915449471
425,425,232,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_232/moshiGO_232_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_232/moshiGO_232_run-6_pca12_varExpl.nii.gz,0.7703692446584287,0.779322951004423
426,426,302,Adults,1,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_302/moshiGO_302_run-1_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_302/moshiGO_302_run-1_pca12_varExpl.nii.gz,0.781040278573831,0.777225062251091
427,427,302,Adults,2,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_302/moshiGO_302_run-2_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_302/moshiGO_302_run-2_pca12_varExpl.nii.gz,0.7505304490526518,0.752314381301403
428,428,302,Adults,3,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_302/moshiGO_302_run-3_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_302/moshiGO_302_run-3_pca12_varExpl.nii.gz,0.7636849507689476,0.7622357346117496
429,429,302,Adults,4,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_302/moshiGO_302_run-4_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_302/moshiGO_302_run-4_pca12_varExpl.nii.gz,0.731176587442557,0.7372231800109148
430,430,302,Adults,5,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_302/moshiGO_302_run-5_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_302/moshiGO_302_run-5_pca12_varExpl.nii.gz,0.7980828285217285,0.798155365511775
431,431,302,Adults,6,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_302/moshiGO_302_run-6_pca12_varExpl_MNI_nn_dilated.nii.gz,/scratch/09123/ofriend/moshi/pca_sl/results/moshiGO_302/moshiGO_302_run-6_pca12_varExpl.nii.gz,0.7340633148948351,0.739727595821023
