Subject,AgeGroup,Run,Item,PC1,PC2,PC3
253,6-9yo,3,4,18.33837,-6.8410115,-1.6180003
253,6-9yo,4,4,1.8571993,14.885687,-12.573018
253,6-9yo,5,4,10.703873,3.8014152,-3.6680756
253,6-9yo,6,4,-1.8329189,-7.6075783,11.820754
268,6-9yo,1,1,-15.118531,-14.21627,-3.4907305
268,6-9yo,2,1,-10.512278,13.3675165,2.0735378
268,6-9yo,3,1,3.4761755,-5.347268,11.161325
268,6-9yo,4,1,-12.166019,-7.9518285,-4.632724
268,6-9yo,5,1,-7.0967464,-0.93665886,10.125179
268,6-9yo,6,1,-2.2444696,-11.072102,-10.994506
268,6-9yo,1,2,14.090415,-4.088154,12.763551
268,6-9yo,2,2,14.2944,3.8613126,-7.64719
268,6-9yo,3,2,13.565616,-0.8345898,-7.2526627
268,6-9yo,4,2,15.87186,-6.398248,3.171019
268,6-9yo,5,2,1.7406566,11.793147,-2.7010674
268,6-9yo,6,2,-9.083942,-6.1491346,11.804669
268,6-9yo,1,3,15.254707,3.4965937,-12.365094
268,6-9yo,2,3,-10.550179,-11.66018,-5.392396
268,6-9yo,3,3,-12.584879,-7.069637,-5.187959
268,6-9yo,4,3,5.9175143,9.195483,-5.960112
268,6-9yo,5,3,-6.71448,-5.529343,-8.845903
268,6-9yo,6,3,19.23594,2.0435112,2.8054545
268,6-9yo,1,4,-14.226593,14.807832,3.0922754
268,6-9yo,2,4,6.7680564,-5.568658,10.966051
268,6-9yo,3,4,-4.456912,13.251494,1.2792983
268,6-9yo,4,4,-9.62335,5.1545954,7.421817
268,6-9yo,5,4,12.070562,-5.3271484,1.4217901
268,6-9yo,6,4,-7.9075246,15.177723,-3.6156137
221,6-9yo,1,1,-3.7904315,10.05715,-5.5499296
221,6-9yo,2,1,9.964833,-9.300092,4.0455914
221,6-9yo,3,1,-7.9790645,-7.517531,-4.94308
221,6-9yo,4,1,-12.106363,-3.462731,-8.403712
221,6-9yo,5,1,13.91792,-2.90841,-0.88970464
