Subject,AgeGroup,Run,Item,PC1,PC2,PC3
229,6-9yo,3,1,0.95300776,-2.7747576,3.0970595
229,6-9yo,4,1,-1.7143297,-0.7153889,3.2458155
229,6-9yo,5,1,-2.7805226,-2.5617528,3.5646863
229,6-9yo,6,1,-3.5158792,-3.2808304,-1.7589725
229,6-9yo,1,2,-4.9292474,-2.5918086,-0.21852568
229,6-9yo,2,2,-0.18185353,-1.3419896,3.2191567
229,6-9yo,3,2,-1.8155237,4.3820424,1.1325841
229,6-9yo,4,2,-0.4003852,5.1379623,-0.7886532
229,6-9yo,5,2,0.37836218,5.708242,0.6551934
229,6-9yo,6,2,9.330576,-0.7871404,0.58008397
229,6-9yo,1,3,0.55456877,1.3664986,3.259156
229,6-9yo,2,3,6.388048,0.64692336,-0.9460616
229,6-9yo,3,3,-4.3289943,-1.9898412,-2.2123775
229,6-9yo,4,3,5.850088,-1.636772,-0.40997344
229,6-9yo,5,3,-4.5005016,-1.0906088,-3.4018795
229,6-9yo,6,3,-4.918479,0.13543117,2.6204956
229,6-9yo,1,4,5.297158,-1.994193,-0.9147667
229,6-9yo,2,4,-2.8160717,-3.5193133,-1.8764375
229,6-9yo,3,4,5.191511,0.38255796,-2.0172656
229,6-9yo,4,4,-3.7353742,-2.7858016,-2.0471878
229,6-9yo,5,4,6.9026647,-2.0558841,-0.818001
229,6-9yo,6,4,-0.8962201,3.9325378,-1.4416076
279,6-9yo,1,1,8.855326,-4.036604,-0.036511585
279,6-9yo,2,1,5.465709,1.0329069,-1.3102939
279,6-9yo,3,1,-3.77601,-3.620679,-2.422135
279,6-9yo,4,1,-6.2755895,-4.1406603,-1.2177281
279,6-9yo,5,1,-2.9003713,3.7094414,-1.0157161
279,6-9yo,6,1,-5.6501765,-4.022444,-1.7751437
279,6-9yo,1,2,-8.850995,-1.9379033,-1.4960821
279,6-9yo,2,2,-2.8093245,-2.9930227,-2.158529
279,6-9yo,3,2,1.0403484,5.619839,-1.6796335
279,6-9yo,4,2,4.375822,-1.5399395,3.7740974
279,6-9yo,5,2,7.0814857,0.026875569,-0.55629945
279,6-9yo,6,2,-0.31237385,5.289751,-2.0453067
279,6-9yo,1,3,-3.9717498,0.6436799,2.3930635
279,6-9yo,2,3,-3.2876742,3.9018846,0.27868465
279,6-9yo,3,3,-3.4164407,0.7544795,3.4104557
279,6-9yo,4,3,6.7237873,0.70634544,-3.1597972
279,6-9yo,5,3,-3.0276604,-3.3394294,-1.497549
279,6-9yo,6,3,8.5738,-2.180088,-0.061924133
279,6-9yo,1,4,3.9674172,5.330826,-0.86046946
279,6-9yo,2,4,0.6312888,-1.9417678,3.190138
279,6-9yo,3,4,6.152103,-2.7536397,0.69131166
279,6-9yo,4,4,-4.82402,4.974253,0.60342616
279,6-9yo,5,4,-1.1534531,-0.396887,3.0695646
279,6-9yo,6,4,-2.6112497,0.9127787,3.8823745
282,6-9yo,1,1,-1.587359,3.9951975,0.12608849
282,6-9yo,2,1,-0.27996364,2.647122,3.8369253
282,6-9yo,3,1,8.324227,-0.55169654,2.1751194
282,6-9yo,4,1,-24.999287,19.505604,-0.52950704
282,6-9yo,5,1,-1.6425012,5.674159,-0.03037806
282,6-9yo,6,1,-7.4645553,-4.0992436,-1.1873082
282,6-9yo,1,2,4.9075127,-0.062820226,-0.5891453
282,6-9yo,2,2,5.7645016,-3.152096,-0.19471738
282,6-9yo,3,2,-0.8234283,5.959302,-3.1726754
282,6-9yo,4,2,42.95233,2.7943866,-4.3244925
282,6-9yo,5,2,1.6352744,-1.7293434,3.9817321
282,6-9yo,6,2,8.955031,-1.9673498,-1.8390359
282,6-9yo,1,3,-2.4583008,-2.0426369,-2.1864042
282,6-9yo,2,3,-5.575332,-3.3295257,-0.4460436
282,6-9yo,3,3,-1.7470952,-5.3946495,-3.7385736
282,6-9yo,4,3,6.3970156,-5.7047906,9.454717
282,6-9yo,5,3,-7.353443,-2.7989612,-1.530741
282,6-9yo,6,3,-2.2819335,5.7860513,-1.6954155
282,6-9yo,1,4,-0.8618554,-1.8897377,2.6494617
282,6-9yo,2,4,0.09079439,3.8344986,-3.1961637
282,6-9yo,3,4,-5.7537045,-0.012954762,4.736131
282,6-9yo,4,4,-24.350067,-16.595201,-4.600718
282,6-9yo,5,4,7.36067,-1.1458533,-2.420614
282,6-9yo,6,4,0.79145783,0.28054422,4.7217603
350,6-9yo,1,1,-4.349475,-0.5635348,2.7186322
350,6-9yo,2,1,7.77223,-2.7203546,-0.89110434
350,6-9yo,3,1,-3.055674,5.972933,1.3569715
350,6-9yo,4,1,-7.232398,-7.2420654,-0.25204808
350,6-9yo,5,1,-5.2025967,-3.9453757,-3.2159584
350,6-9yo,6,1,-1.4244871,-4.4719167,-4.5620837
350,6-9yo,1,2,-2.9554067,-2.5492449,-2.7053182
350,6-9yo,2,2,0.6243799,2.5610502,3.1557221
350,6-9yo,3,2,-4.7212586,-3.4757097,-2.9738085
350,6-9yo,4,2,4.3372803,0.7934148,6.426802
350,6-9yo,5,2,-0.12399346,-2.7460601,4.850328
350,6-9yo,6,2,9.373844,2.6102722,0.026500791
350,6-9yo,1,3,0.86884695,5.3921466,-0.7032279
350,6-9yo,2,3,-6.309091,-4.708368,-0.054023758
350,6-9yo,3,3,1.5028895,-3.6698248,4.199773
350,6-9yo,4,3,-5.7691927,7.7383747,-1.6490961
350,6-9yo,5,3,8.774883,0.18058588,-1.7806921
350,6-9yo,6,3,-6.288542,5.9957356,-0.16978769
350,6-9yo,1,4,6.436036,-2.2793672,0.6899138
350,6-9yo,2,4,-2.0875196,4.867673,-2.2105942
350,6-9yo,3,4,6.274043,1.1726035,-2.5829349
350,6-9yo,4,4,8.664312,-1.2897261,-4.525658
350,6-9yo,5,4,-3.4482934,6.51085,0.14632353
350,6-9yo,6,4,-1.6608182,-4.1340914,4.70537
212,6-9yo,1,1,7.513688,2.1048489,-0.16632085
212,6-9yo,2,1,-2.199496,5.0970535,-1.2020096
212,6-9yo,3,1,1.2635552,-3.4282289,4.044404
212,6-9yo,4,1,-5.976738,-4.5021763,-1.7526183
212,6-9yo,5,1,-3.7637446,-1.9860363,2.9611087
212,6-9yo,6,1,2.2970593,-2.9548714,2.4562473
212,6-9yo,1,2,-5.470512,4.0565596,-0.17407914
212,6-9yo,2,2,-0.5109248,-0.4277136,4.2121644
212,6-9yo,3,2,-3.7416658,5.365701,1.1730316
212,6-9yo,4,2,0.7260528,-0.7920946,4.7374716
212,6-9yo,5,2,-4.5493984,5.004274,-0.7393125
212,6-9yo,6,2,5.0651193,1.7746489,-1.8515869
212,6-9yo,1,3,-1.1335891,-3.4461367,-2.709829
212,6-9yo,2,3,7.2288194,-0.8602473,-1.1996698
212,6-9yo,3,3,6.769978,1.4548222,-2.089506
212,6-9yo,4,3,-3.0747848,6.176225,-0.95925224
212,6-9yo,5,3,10.32351,0.7478377,0.26875567
212,6-9yo,6,3,-3.295736,3.3709438,1.6576271
212,6-9yo,1,4,-0.90958804,-2.715271,3.050229
212,6-9yo,2,4,-4.518398,-3.809093,-1.8104829
212,6-9yo,3,4,-4.291869,-3.3922966,-3.127931
212,6-9yo,4,4,8.325472,-0.8819526,-2.025602
212,6-9yo,5,4,-2.0103676,-3.7660763,-2.4905508
212,6-9yo,6,4,-4.066443,-2.190722,-2.2622879
240,6-9yo,1,1,1.806107,-7.402752,6.9619913
240,6-9yo,2,1,-4.2437897,5.0390263,0.48751825
240,6-9yo,3,1,-1.4717845,3.4422505,-2.751034
240,6-9yo,4,1,-0.016585197,-3.4105754,2.9919095
240,6-9yo,5,1,4.52165,0.60123223,-1.4331397
240,6-9yo,6,1,3.7627838,-2.6060686,0.658508
240,6-9yo,1,2,13.201237,2.1347115,-3.8471024
240,6-9yo,2,2,1.9875699,-2.5036285,2.634466
240,6-9yo,3,2,-4.8767695,-3.0130703,0.3174025
240,6-9yo,4,2,6.1322603,-0.42602733,-2.1228878
240,6-9yo,5,2,-4.2328334,-0.7756536,-1.5997248
240,6-9yo,6,2,-3.6772175,-2.6759093,-0.7614282
240,6-9yo,1,3,-5.860831,10.157246,2.9589033
240,6-9yo,2,3,-4.2170534,-4.001097,-1.5941695
240,6-9yo,3,3,1.2095674,1.8888917,3.8192482
240,6-9yo,4,3,-5.6619525,-0.8249832,-2.4333477
240,6-9yo,5,3,0.68101805,-3.5330927,1.6053311
240,6-9yo,6,3,-0.9669546,2.537028,2.9044805
240,6-9yo,1,4,-9.14652,-4.8892093,-6.073794
240,6-9yo,2,4,6.473271,1.4657,-1.5278143
240,6-9yo,3,4,5.1389875,-2.318072,-1.385617
240,6-9yo,4,4,-0.45372313,4.661586,1.564328
240,6-9yo,5,4,-0.9698343,3.7075138,1.4275339
240,6-9yo,6,4,0.8813875,2.7449498,-2.8015609
262,6-9yo,1,1,1.0033977,3.1457078,-1.9466841
262,6-9yo,2,1,0.98260504,4.7073154,-1.2142545
262,6-9yo,3,1,-0.8174054,5.723105,-2.5256104
262,6-9yo,4,1,-2.308085,-4.0926356,-2.3686268
262,6-9yo,5,1,8.622743,0.36609033,-0.6972548
262,6-9yo,6,1,6.094765,-3.699095,1.6941277
262,6-9yo,1,2,6.6121325,-1.9941562,0.4788511
262,6-9yo,2,2,-5.9023137,-2.4685185,-2.5212328
262,6-9yo,3,2,7.4761267,-3.1276522,-1.1474832
262,6-9yo,4,2,-1.0404371,4.3974805,-2.295102
262,6-9yo,5,2,-1.3303932,-1.6405865,3.7573237
262,6-9yo,6,2,-5.179533,-4.0329456,-2.2168016
262,6-9yo,1,3,-5.056236,-2.8362973,-1.018721
262,6-9yo,2,3,8.988249,-2.1677644,0.11564922
262,6-9yo,3,3,-6.7414503,-4.1434336,-0.9100584
262,6-9yo,4,3,-3.8733888,0.24057871,3.7435598
262,6-9yo,5,3,-3.5683143,-3.8084724,-2.4713326
262,6-9yo,6,3,2.9969194,4.61788,-2.860374
262,6-9yo,1,4,-2.559294,1.6847452,2.4865532
262,6-9yo,2,4,-4.068541,-0.07103352,3.619837
262,6-9yo,3,4,0.082729995,1.5479811,4.583152
262,6-9yo,4,4,7.221912,-0.54542357,0.92016715
262,6-9yo,5,4,-3.7240355,5.082968,-0.58873683
262,6-9yo,6,4,-3.9121509,3.1141627,3.3830488
297,6-9yo,1,1,-2.5464644,4.730116,-1.1039346
297,6-9yo,2,1,10.297505,-2.1422405,-0.87398404
297,6-9yo,3,1,5.1470876,0.11529856,-2.1522086
297,6-9yo,4,1,-7.466777,-4.005227,-3.0022295
297,6-9yo,5,1,-2.5183458,-2.281918,4.1419125
297,6-9yo,6,1,-1.0720094,-3.6427817,-3.3182096
297,6-9yo,1,2,2.185922,-0.11824707,4.0647836
297,6-9yo,2,2,-6.903475,-3.9935882,-3.0275168
297,6-9yo,3,2,-3.2386696,3.9492705,-0.51842
297,6-9yo,4,2,1.0631998,-2.5602503,6.5487785
297,6-9yo,5,2,0.27231336,5.459661,0.5305056
297,6-9yo,6,2,6.132481,2.5677073,-0.3105792
297,6-9yo,1,3,8.252276,-1.492324,-2.1718678
297,6-9yo,2,3,-2.4034657,-0.4020275,5.6874723
297,6-9yo,3,3,1.5823363,-0.39255792,3.6902795
297,6-9yo,4,3,8.351093,-1.3980252,-3.523447
297,6-9yo,5,3,-4.600932,-1.268748,-3.6930974
297,6-9yo,6,3,-0.33617094,-3.3208992,3.5301998
297,6-9yo,1,4,-7.891735,-3.119545,-0.7889801
297,6-9yo,2,4,-0.99056286,6.5378566,-1.78597
297,6-9yo,3,4,-3.4907548,-3.6720107,-1.0196519
297,6-9yo,4,4,-1.9475157,7.963503,-0.02310046
297,6-9yo,5,4,6.846966,-1.9089943,-0.9793217
297,6-9yo,6,4,-4.7243023,4.395973,0.098590426
280,6-9yo,1,1,4.5900664,-1.0824409,-1.1688334
280,6-9yo,2,1,-5.3938155,-2.7531476,-1.2763184
280,6-9yo,3,1,0.06608932,3.3773303,-2.220279
280,6-9yo,4,1,-1.9283214,-3.3673828,3.2311168
280,6-9yo,5,1,1.6361517,0.6036256,2.1035683
280,6-9yo,6,1,0.52850085,3.0023828,-0.042112127
280,6-9yo,1,2,0.363743,3.3960772,0.537503
280,6-9yo,2,2,1.9247347,-1.8216449,2.9335234
280,6-9yo,3,2,6.758106,-2.4448645,-0.21396743
280,6-9yo,4,2,-3.4810238,6.4361334,0.26745754
280,6-9yo,5,2,-2.0770783,3.6791112,-0.7907411
280,6-9yo,6,2,-3.2618036,-0.7805615,-0.6703669
280,6-9yo,1,3,-4.1648517,-0.5651289,-1.6788453
280,6-9yo,2,3,-2.3348792,4.6561565,0.35780638
280,6-9yo,3,3,-6.2414103,-2.7844248,-0.5321759
280,6-9yo,4,3,9.990677,0.12709129,-0.6084594
280,6-9yo,5,3,-3.722319,-3.1049478,-0.048371386
280,6-9yo,6,3,-0.72105527,-0.8483392,1.107796
280,6-9yo,1,4,-0.788958,-1.7485063,2.3101754
280,6-9yo,2,4,5.8039603,-0.08136197,-2.0150113
280,6-9yo,3,4,-0.5827822,1.8519589,2.9664214
280,6-9yo,4,4,-4.5813327,-3.1958413,-2.8901138
280,6-9yo,5,4,4.163245,-1.17779,-1.2644564
280,6-9yo,6,4,3.4543588,-1.373482,-0.39531702
329,6-9yo,1,1,3.7319791,-1.8207431,0.905621
329,6-9yo,2,1,4.988599,-1.651074,0.32304373
329,6-9yo,3,1,-3.3502624,-2.0672996,-1.7085251
329,6-9yo,4,1,8.016574,-0.69626343,-0.9091805
329,6-9yo,5,1,6.412531,-0.60851586,0.16782145
329,6-9yo,6,1,-2.125265,-1.2801868,2.040208
329,6-9yo,1,2,-2.815794,-1.4790496,-1.6591187
329,6-9yo,2,2,-4.175241,-1.082921,-1.4544737
329,6-9yo,3,2,-2.4128158,3.4621367,-0.14012912
329,6-9yo,4,2,-2.137658,4.362007,-0.9955177
329,6-9yo,5,2,-1.3706498,4.990073,-0.92069674
329,6-9yo,6,2,-2.0535061,-1.6910864,-1.9040921
329,6-9yo,1,3,2.333299,2.3917992,-1.0036247
329,6-9yo,2,3,-3.0020676,0.4370886,1.9574498
329,6-9yo,3,3,-1.3193259,-1.34571,2.2798915
329,6-9yo,4,3,-1.1826963,-0.6571771,4.0145826
329,6-9yo,5,3,-2.4182825,-3.6708322,-1.767354
329,6-9yo,6,3,-1.2046767,3.3680425,-0.1758773
329,6-9yo,1,4,-3.2494836,0.90799254,1.7571219
329,6-9yo,2,4,2.1887085,2.2969062,-0.8260201
329,6-9yo,3,4,7.082405,-0.049126267,-0.43123695
329,6-9yo,4,4,-4.696218,-3.0085666,-2.1098824
329,6-9yo,5,4,-2.6235993,-0.7107263,2.52023
329,6-9yo,6,4,5.383447,-0.3967698,0.03975953
253,6-9yo,1,1,7.2059264,-3.697241,-0.047737848
253,6-9yo,2,1,-1.490376,-5.2186484,-3.769418
253,6-9yo,3,1,8.384861,-0.5455274,-2.7201927
253,6-9yo,4,1,-4.9742885,6.1503015,-0.94834346
253,6-9yo,5,1,-3.7946782,-1.7296317,-3.343299
253,6-9yo,6,1,0.9823019,0.36539805,4.2822456
253,6-9yo,1,2,1.4791746,5.6937714,-3.187642
253,6-9yo,2,2,8.73851,1.7680318,0.24556156
253,6-9yo,3,2,-1.2053282,6.828431,2.2701712
253,6-9yo,4,2,-6.6471443,-5.448112,-0.18995528
253,6-9yo,5,2,5.1859818,-3.3578079,0.29224232
253,6-9yo,6,2,-5.230361,-3.7080488,-0.83357143
253,6-9yo,1,3,-6.4170074,-3.3000567,-2.9880667
253,6-9yo,2,3,-4.6365614,7.0203757,-0.7106725
253,6-9yo,3,3,-0.67387533,-4.813236,4.8822865
253,6-9yo,4,3,4.4443884,0.21275347,5.1779737
253,6-9yo,5,3,1.9346038,5.2790475,-0.77079767
253,6-9yo,6,3,6.0019827,-1.7909731,-1.8843778
253,6-9yo,1,4,-2.268095,1.3035247,6.223448
253,6-9yo,2,4,-2.6115727,-3.5697572,4.2345285
253,6-9yo,3,4,-6.505659,-1.4696666,-4.432263
253,6-9yo,4,4,7.177046,-0.9149427,-4.039674
253,6-9yo,5,4,-3.3259053,-0.19160779,3.8218534
253,6-9yo,6,4,-1.753922,5.133623,-1.5642984
268,6-9yo,1,1,-1.3637272,4.732924,-0.087280385
268,6-9yo,2,1,8.179575,0.19107169,0.3500392
268,6-9yo,3,1,6.678117,3.700214,0.8335587
268,6-9yo,4,1,6.024855,-1.6254225,-2.0716505
268,6-9yo,5,1,-4.70122,5.0409565,0.29716027
268,6-9yo,6,1,-2.4162683,1.5829812,2.923475
268,6-9yo,1,2,7.0720835,-0.8469596,-1.0887374
268,6-9yo,2,2,-3.6618288,-0.63051987,2.5032592
268,6-9yo,3,2,-1.4335084,-3.71637,4.62798
268,6-9yo,4,2,-5.912348,0.051765736,-2.481731
268,6-9yo,5,2,0.05509518,-3.1439111,3.196453
268,6-9yo,6,2,4.8920455,-1.9338753,0.94996196
268,6-9yo,1,3,-4.895275,-2.2744117,-2.0912304
268,6-9yo,2,3,-2.567945,4.877347,-1.1970888
268,6-9yo,3,3,-6.3692074,4.010789,-0.96208614
268,6-9yo,4,3,-1.2583873,-3.4504354,3.0816398
